i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
25,11.0,0.326139,0.386177,0.324342,2.593921,0.102937,AUT,1895937.289272,0.008351,0.007569,0.007605,0.070207,0.001120,neutron,pi-,solid
26,11.0,0.205842,0.571749,0.323321,2.336534,0.415591,AUT,10692525.584580,0.002724,0.002881,0.002888,0.070207,0.001047,neutron,pi-,solid
27,11.0,0.344264,0.371036,0.323560,2.634909,0.456787,AUT,661022.141849,0.018061,0.022665,0.022813,0.070207,0.001129,neutron,pi-,solid
28,11.0,0.206850,0.565570,0.374177,2.362637,0.156952,AUT,11148326.872763,0.002927,0.002738,0.002765,0.070207,0.001032,neutron,pi-,solid
29,11.0,0.312951,0.397909,0.374228,2.559417,0.114827,AUT,2481362.063015,0.006605,0.006199,0.006223,0.070207,0.001091,neutron,pi-,solid
30,11.0,0.224596,0.535639,0.373590,2.366565,0.572662,AUT,6488167.992523,0.003416,0.003939,0.003933,0.070207,0.001041,neutron,pi-,solid
31,11.0,0.211725,0.554300,0.423680,2.358890,0.219645,AUT,11063789.089263,0.002798,0.002673,0.002681,0.070207,0.001021,neutron,pi-,solid
32,11.0,0.321872,0.385865,0.423504,2.557492,0.209867,AUT,1922441.836737,0.007956,0.007253,0.007278,0.070207,0.001074,neutron,pi-,solid
33,11.0,0.221624,0.538357,0.473772,2.375877,0.276657,AUT,10856911.615182,0.002758,0.002659,0.002671,0.070207,0.001011,neutron,pi-,solid
34,11.0,0.354239,0.372379,0.473503,2.721233,0.210515,AUT,383127.608736,0.025081,0.019855,0.020075,0.070207,0.001066,neutron,pi-,solid
35,11.0,0.224361,0.536429,0.523811,2.387702,0.302076,AUT,8866532.721022,0.003010,0.002907,0.002902,0.070207,0.000995,neutron,pi-,solid
36,11.0,0.222867,0.539413,0.573698,2.387827,0.300449,AUT,6742688.661181,0.003365,0.003234,0.003250,0.070207,0.000975,neutron,pi-,solid
37,11.0,0.220002,0.543774,0.623603,2.385792,0.294035,AUT,4893966.709384,0.003847,0.003715,0.003712,0.070207,0.000951,neutron,pi-,solid
38,11.0,0.214635,0.553665,0.673318,2.383230,0.290460,AUT,3389817.413975,0.004541,0.004358,0.004348,0.070207,0.000925,neutron,pi-,solid
39,11.0,0.286529,0.591924,0.324074,3.466614,0.161279,AUT,4917815.193841,0.004195,0.004174,0.004181,0.070207,0.001108,neutron,pi-,solid
40,11.0,0.392523,0.436846,0.324204,3.529506,0.115059,AUT,1187264.115876,0.010491,0.009694,0.009745,0.070207,0.001161,neutron,pi-,solid
41,11.0,0.310015,0.552863,0.323349,3.451270,0.541001,AUT,2513874.926292,0.005897,0.006620,0.006596,0.070207,0.001119,neutron,pi-,solid
42,11.0,0.291979,0.581189,0.373705,3.458296,0.225905,AUT,4997206.207405,0.004092,0.004068,0.004072,0.070207,0.001090,neutron,pi-,solid
43,11.0,0.402740,0.426192,0.373352,3.537503,0.212535,AUT,880073.857924,0.013152,0.011742,0.011772,0.070207,0.001138,neutron,pi-,solid
44,11.0,0.308003,0.557769,0.424011,3.466124,0.279367,AUT,4960525.799328,0.004029,0.004028,0.004025,0.070207,0.001075,neutron,pi-,solid
45,11.0,0.307039,0.559108,0.473713,3.465211,0.283732,AUT,3777706.444396,0.004513,0.004520,0.004492,0.070207,0.001054,neutron,pi-,solid
46,11.0,0.306564,0.559853,0.523750,3.464851,0.286447,AUT,2837681.337040,0.005110,0.005111,0.005103,0.070207,0.001031,neutron,pi-,solid
47,11.0,0.305523,0.561185,0.573668,3.463479,0.286231,AUT,2129651.759521,0.005730,0.005739,0.005726,0.070207,0.001003,neutron,pi-,solid
48,11.0,0.301269,0.567040,0.623480,3.463362,0.289157,AUT,1525854.790375,0.006535,0.006540,0.006556,0.070207,0.000971,neutron,pi-,solid
49,11.0,0.329694,0.641008,0.323640,4.357389,0.212364,AUT,3100005.297887,0.006294,0.005826,0.005836,0.070207,0.001139,neutron,pi-,solid
50,11.0,0.400177,0.567485,0.323743,4.658110,0.186021,AUT,2127421.128226,0.007274,0.007003,0.006969,0.070207,0.001174,neutron,pi-,solid
51,11.0,0.356797,0.612239,0.324244,4.466118,0.551745,AUT,1711792.669829,0.007794,0.007931,0.007895,0.070207,0.001151,neutron,pi-,solid
52,11.0,0.341236,0.630740,0.373606,4.432121,0.215465,AUT,2992862.702953,0.006118,0.005751,0.005732,0.070207,0.001120,neutron,pi-,solid
53,11.0,0.424768,0.532118,0.373683,4.643797,0.186308,AUT,824474.784406,0.010706,0.010742,0.010635,0.070207,0.001154,neutron,pi-,solid
54,11.0,0.354343,0.616220,0.374032,4.471271,0.567130,AUT,1357818.510062,0.010003,0.009328,0.009347,0.070207,0.001125,neutron,pi-,solid
55,11.0,0.345416,0.626393,0.423703,4.451066,0.277968,AUT,2989717.710354,0.006212,0.005747,0.005733,0.070207,0.001098,neutron,pi-,solid
56,11.0,0.436767,0.516362,0.423872,4.638486,0.235830,AUT,503325.268204,0.013316,0.013386,0.013198,0.070207,0.001129,neutron,pi-,solid
57,11.0,0.357765,0.611485,0.473862,4.475768,0.334788,AUT,2898316.643821,0.005922,0.005593,0.005583,0.070207,0.001076,neutron,pi-,solid
58,11.0,0.357816,0.611291,0.523775,4.474934,0.348839,AUT,2178238.270281,0.006606,0.006259,0.006262,0.070207,0.001048,neutron,pi-,solid
59,11.0,0.356273,0.613179,0.573649,4.472091,0.362305,AUT,1606130.031408,0.007505,0.007100,0.007055,0.070207,0.001015,neutron,pi-,solid
60,11.0,0.353996,0.616006,0.623388,4.470561,0.370249,AUT,1134721.326128,0.008585,0.008112,0.008110,0.070207,0.000978,neutron,pi-,solid
61,11.0,0.349597,0.621815,0.673079,4.464479,0.368523,AUT,746146.683995,0.010071,0.009562,0.009536,0.070207,0.000937,neutron,pi-,solid
62,11.0,0.413632,0.629348,0.323708,5.361938,0.200914,AUT,2013847.168256,0.008249,0.007581,0.007620,0.070207,0.001184,neutron,pi-,solid
63,11.0,0.493601,0.546094,0.323633,5.549690,0.202239,AUT,1155947.044206,0.009882,0.009889,0.009816,0.070207,0.001225,neutron,pi-,solid
64,11.0,0.439882,0.602351,0.324154,5.425828,0.546291,AUT,934440.760876,0.010924,0.011772,0.011821,0.070207,0.001197,neutron,pi-,solid
65,11.0,0.430349,0.611070,0.373649,5.402558,0.206754,AUT,1990447.126756,0.007738,0.007312,0.007273,0.070207,0.001161,neutron,pi-,solid
66,11.0,0.525169,0.518567,0.373455,5.617513,0.219835,AUT,303316.214251,0.018049,0.018827,0.018600,0.070207,0.001203,neutron,pi-,solid
67,11.0,0.439667,0.602410,0.374111,5.424912,0.552001,AUT,759480.619970,0.013706,0.013669,0.013648,0.070207,0.001164,neutron,pi-,solid
68,11.0,0.439421,0.601759,0.423733,5.419978,0.269966,AUT,2011972.325840,0.007505,0.007114,0.007072,0.070207,0.001133,neutron,pi-,solid
69,11.0,0.551002,0.504257,0.423505,5.735092,0.290154,AUT,65272.730109,0.038905,0.041996,0.041285,0.070207,0.001175,neutron,pi-,solid
70,11.0,0.440770,0.601051,0.473680,5.426280,0.320673,AUT,1677018.827993,0.007913,0.007549,0.007530,0.070207,0.001102,neutron,pi-,solid
71,11.0,0.439100,0.602888,0.523690,5.424798,0.329947,AUT,1212475.657209,0.008974,0.008556,0.008525,0.070207,0.001066,neutron,pi-,solid
72,11.0,0.435399,0.606817,0.573414,5.418587,0.335017,AUT,853624.685314,0.010274,0.009809,0.009749,0.070207,0.001026,neutron,pi-,solid
73,11.0,0.429473,0.613296,0.622899,5.409622,0.331436,AUT,554104.350108,0.012194,0.011618,0.011569,0.070207,0.000981,neutron,pi-,solid
74,11.0,0.520390,0.617116,0.323831,6.603265,0.272293,AUT,1920841.035454,0.008356,0.008054,0.008023,0.070207,0.001246,neutron,pi-,solid
75,11.0,0.519911,0.617439,0.373746,6.600613,0.283582,AUT,1427487.454607,0.009460,0.009026,0.009043,0.070207,0.001205,neutron,pi-,solid
76,11.0,0.519720,0.617547,0.423722,6.599483,0.295079,AUT,1041361.177839,0.010635,0.010207,0.010127,0.070207,0.001167,neutron,pi-,solid
77,11.0,0.518089,0.618854,0.473572,6.593307,0.303858,AUT,767040.777014,0.011930,0.011427,0.011330,0.070207,0.001127,neutron,pi-,solid
78,11.0,0.516122,0.620613,0.523483,6.588215,0.307594,AUT,537023.937290,0.013603,0.013032,0.012933,0.070207,0.001083,neutron,pi-,solid
79,8.8,0.149375,0.557041,0.323460,1.323408,0.201063,AUT,18772631.793869,0.002032,0.002000,0.001995,0.070207,0.001513,neutron,pi-,solid
80,8.8,0.251558,0.418361,0.323381,1.734414,0.170142,AUT,1655229.581121,0.007247,0.007322,0.007357,0.070207,0.001608,neutron,pi-,solid
81,8.8,0.146612,0.590322,0.325878,1.360482,0.486637,AUT,8243672.702079,0.002901,0.002901,0.002935,0.070207,0.001515,neutron,pi-,solid
82,8.8,0.143162,0.572417,0.373817,1.307101,0.287262,AUT,18987008.750546,0.001940,0.001924,0.001925,0.070207,0.001493,neutron,pi-,solid
83,8.8,0.238588,0.429688,0.373991,1.687592,0.241202,AUT,2830492.815697,0.005393,0.005499,0.005523,0.070207,0.001568,neutron,pi-,solid
84,8.8,0.155472,0.554304,0.424155,1.357016,0.323353,AUT,18001649.328450,0.002014,0.001980,0.001983,0.070207,0.001488,neutron,pi-,solid
85,8.8,0.155658,0.552881,0.474144,1.357322,0.337074,AUT,14249086.193993,0.002232,0.002193,0.002210,0.070207,0.001474,neutron,pi-,solid
86,8.8,0.153518,0.557211,0.523879,1.352537,0.346970,AUT,11084607.197241,0.002519,0.002478,0.002475,0.070207,0.001459,neutron,pi-,solid
87,8.8,0.151586,0.561409,0.573683,1.347379,0.349628,AUT,8367160.821726,0.002868,0.002803,0.002828,0.070207,0.001441,neutron,pi-,solid
88,8.8,0.148775,0.569116,0.623333,1.344051,0.341855,AUT,6032031.996702,0.003348,0.003264,0.003267,0.070207,0.001419,neutron,pi-,solid
89,8.8,0.282356,0.517609,0.323890,2.391945,0.252816,AUT,4012169.872999,0.004567,0.004648,0.004660,0.070207,0.001652,neutron,pi-,solid
90,8.8,0.281469,0.518195,0.373931,2.387253,0.265094,AUT,3048005.255466,0.005130,0.005226,0.005236,0.070207,0.001621,neutron,pi-,solid
91,8.8,0.376988,0.553452,0.323937,3.432813,0.274866,AUT,2894024.695080,0.005795,0.005952,0.005897,0.070207,0.001743,neutron,pi-,solid
92,8.8,0.376057,0.553751,0.373829,3.426270,0.286120,AUT,2190552.164824,0.006643,0.006757,0.006690,0.070207,0.001702,neutron,pi-,solid
93,8.8,0.376132,0.554004,0.423878,3.428583,0.294246,AUT,1618201.458550,0.007611,0.007695,0.007664,0.070207,0.001665,neutron,pi-,solid
