Nu	Nd	a	b	c	kt2	Nu_err	Nd_err	a_err	b_err	c_err	kt2_err	chi2	ndof	edm
0.40126048720394525	-0.45512999696868095	1.0013655929367813	2.93285975341609	0.012584299042945517	0.251541364400487	0.019300837358721807	0.021387503247545275	0.02403822242170173	0.11301224230014692	0.07315819050820123	0.004089144529643338	1584.6900452208924	1800	1.84374659259043e-05
0.40735097049841995	-0.44813058014106627	1.0144892626067048	3.0058414357588585	0.004284062825198256	0.2542035491732382	0.019806366722589133	0.021312470925487475	0.02434943347794482	0.11484958434198896	0.07376653483209376	0.004180044650046998	1662.2879877911503	1800	2.0162215432159865e-05
0.2437045064935744	-0.27987196647248097	0.9196309030068996	2.957671060625529	0.9776747005306949	0.250966110561559	0.10190312670945452	0.11682677804437108	0.05882708297176498	0.12609427296520073	1.0554809325923413	0.004156512059390379	1639.5268060880035	1800	0.00018599327708002008
0.3969642524046213	-0.44701527053961587	1.0117255198873252	3.0894431236093243	-0.007515695852535157	0.24070215042384988	0.019366183349015794	0.021306432711681988	0.02456274080913709	0.11665021893978512	0.07374698862560239	0.004073556761771609	1707.1577039273193	1800	7.472604331731226e-05
0.23092287198570968	-0.25386810175043556	0.9589135671802779	3.1893405755636	1.182637649831993	0.24601256486070114	0.11163985782043526	0.12268700177674027	0.06334998174864805	0.11818930305233769	1.3243238971359081	0.004151138319776725	1558.4924038309177	1800	7.570577249610886e-05
0.3988963783088511	-0.44757340403030776	0.9931235641977015	2.9988698948412478	-0.006779748578303299	0.2491981837382276	0.01946441873037825	0.02133932168365575	0.024162414969655915	0.11413316689465783	0.07367273099552125	0.004143365592800761	1626.1867375953934	1800	0.00015513846194954516
0.403004931836185	-0.44947925239403463	0.9898055788118088	2.9312142284966156	-1.2001668464280066e-05	0.25084079124520636	0.019557336584213537	0.021323695819473364	0.024063657614414938	0.1136189966509903	0.07338631831856225	0.004127233450005088	1532.8260207910062	1800	4.2115539703137825e-05
0.23785177562359514	-0.26874274743942744	0.9539304073138223	3.120826938484387	1.0895567011125684	0.2530481991590287	0.011440356080008984	0.012618490252438745	0.02414630729774063	0.11601358792624053	0.12458932844503139	0.0041525531570040025	1625.1721481726854	1800	4.125528508728022e-05
0.40283425341099083	-0.4457784438146285	1.0485681220163963	3.2734500819437216	-0.0005090124905747828	0.24740648227481493	0.01961218341873755	0.02121327645584707	0.02480987234408831	0.11815802213612299	0.07421007406652057	0.004103973589695713	1692.9595430683987	1800	0.00011215816570784097
0.4025486351951607	-0.4490961584866281	1.0273331323461317	3.1321951779776307	0.003952702550196655	0.2524284018318985	0.01952773708748704	0.02129018687568913	0.024379048794493496	0.11532740353636116	0.07386402359880107	0.00413767621830044	1734.3107470272698	1800	0.00017404799181046436
1.1788551112016545	-1.3331918203100097	1.1514602752652354	2.285222450112763	-0.996850238064392	0.25086925257993525	0.1750297745677158	0.20333114075663908	0.028673286906427665	0.20520341365695302	0.0741754043523675	0.004150618779211806	1526.6170741909136	1800	0.016105032375362163
0.40048966280206727	-0.4497811686333158	1.0027964506469376	3.006698033936642	0.00010213860048659521	0.2474410987338618	0.01941173671722697	0.02130283026087392	0.024310191266654443	0.11520463134032201	0.07341979650711691	0.004148857336123465	1682.4804469124806	1800	6.569638230208077e-05
0.39307168661431025	-0.448990767396703	1.0129195223757534	3.1392712130366953	-0.006458110014292667	0.24413990464126775	0.01914309138975885	0.021346226825261393	0.024570826870651957	0.11698801378606404	0.07379090760850869	0.004094987808669086	1655.458502481797	1800	3.1679531414466176e-05
0.397865002531118	-0.45376316149196716	1.0014652654933645	3.0114564660086067	0.006784935697297456	0.25308177440222657	0.019192006032993442	0.02137205242909657	0.024044786377852158	0.11359442728167218	0.07336978454781563	0.004093196957606569	1589.8138498446692	1800	5.172017142165393e-06
0.7818967137293942	-0.894869677306879	1.122662295352588	2.829191320567849	-0.7556341876817257	0.24951814871789657	0.1408284932380413	0.1590506367633033	0.04061627603864807	0.15801894962602067	0.13860384035536963	0.004085303474250681	1724.0137320936278	1800	0.005701862134393748
0.3970508947801384	-0.45406131243585957	0.9939624882400049	2.9603506688504475	0.005419945384279466	0.255845018816773	0.019205329260733116	0.02144394434201664	0.02412221529189199	0.11403671186177645	0.07339263976333507	0.00416253227463805	1658.7910421302254	1800	2.462237375279651e-05
0.39815758460705497	-0.4531735816940115	1.0052846101310462	3.002526266046796	0.006356288780057657	0.2511949843302654	0.019241218203992844	0.021386342848570498	0.024195839163963034	0.1141119301216743	0.07341231903741083	0.004128851165938851	1642.697662341327	1800	0.00015757401008755238
0.7799496221013813	-0.8709223436657081	1.1221861898431633	2.8127746438990866	-0.7400815882636588	0.25251565514888497	0.1929246073187947	0.2138837903163742	0.05307764948797977	0.18550149053287274	0.19391281229433888	0.004088706995125144	1718.9804907530984	1800	0.004541736347114513
0.8764566615599828	-0.9906628563548279	1.1176156132366137	2.6025084119748083	-0.8313903876753864	0.24993730366139516	0.1073321153576164	0.11921260634074644	0.032489549169612976	0.14405886274132454	0.08001998509816291	0.004111119128464364	1716.0595616111946	1800	0.03596944846430166
0.3924205414693102	-0.45527972728182975	0.9687968981843876	2.8712546176085376	0.0010706887527136188	0.25444641461835366	0.018983776584283824	0.021494155303184194	0.023975598877048632	0.11324357461348965	0.07311349180389928	0.004157652386399244	1657.7669164241875	1800	4.405931795035703e-05
0.4016227081318701	-0.4469077833279718	1.0231936726655733	3.1722194567422037	-0.002829852874684926	0.24892653644846988	0.01951749747973316	0.02122553664999193	0.024564741538893632	0.11725123380574794	0.07387558370503386	0.004109829555623009	1660.7501642387715	1800	9.586713555991538e-05
0.39943287538692823	-0.45206238973475926	1.0069712635659833	3.0451846346105094	0.004550175067775989	0.2530378163337396	0.019306977246198332	0.021341820424448397	0.024231096458474134	0.11485603908717477	0.0734948307644949	0.004136966436854087	1608.1521285547385	1800	6.827500966107029e-05
0.23963357781208558	-0.26465033848077185	0.9695351795209202	3.271705521407111	1.0815253566507477	0.2521907250030592	0.1116911583230385	0.12331363267532482	0.06363207515038084	0.11597179783568674	1.2229772132530001	0.0041513346283363235	1694.5059988218582	1800	0.00023162116511005104
0.39415258120628893	-0.45403410051819315	0.9756219756381251	2.854030111239505	0.0010575495060072039	0.24537756573111444	0.019076110356026483	0.021454893482549878	0.023997994897553082	0.1127456008525464	0.07302239138582874	0.004087372475836719	1613.6162920132433	1800	8.60171101928925e-05
0.2464229363364818	-0.2763783959567551	0.9420646991626281	3.0735682296514284	0.9984160802081025	0.2571257737569557	0.10416046103006382	0.11677518334297714	0.059954699001228684	0.12481582690239217	1.0775663435196654	0.004122432488528593	1637.0994881070776	1800	0.00024187150962866875
0.40487038236495304	-0.44678434774220593	1.0265839058259447	3.124544137886221	0.0006316784420185224	0.25195517820723834	0.01971432491331662	0.021270687322750906	0.024466140729423737	0.11595825959134806	0.07399565948415578	0.00415668291648168	1738.62285164981	1800	4.409818627570748e-05
0.24666607765779097	-0.28033263863244184	0.9520461551631927	3.1980651043595665	0.9529940988745329	0.25406240564311383	0.06407065440176428	0.07414657257251504	0.03980501993582279	0.11989490580979861	0.6684473267470429	0.004043870008919658	1667.7862965980212	1800	0.0002675687160601848
0.40037745323348256	-0.45065092865611867	1.0208639390115135	3.1206099555459454	0.004190870163318558	0.24901320336482716	0.01933702876976123	0.021262066808305075	0.024289057055721895	0.1152557073991657	0.07355899054405204	0.00411793901646442	1621.408101142959	1800	1.38775950137632e-06
0.39713864994618997	-0.4528358731759565	0.9859968586935353	2.9304974601715226	0.0018508734569722208	0.24912149931632935	0.019197520446252937	0.021377761433541323	0.02391286091125132	0.11277026281975829	0.07317260054942762	0.004115053477960322	1634.831997759431	1800	1.4724707700707484e-05
0.4023021584444691	-0.44767180356040254	1.014759438612206	3.125079763549715	-0.001375207201747549	0.25258602949552855	0.019533526604728013	0.02124291326806463	0.02432393396176937	0.11567549475707839	0.07379796332001128	0.004142105674393513	1670.5495990857476	1800	0.00011653871883828118
0.257784138021309	-0.28921764723247945	0.9517785956180356	3.0876374671450257	0.8733649906996171	0.2461781789663651	0.07612574386773603	0.08606270943568183	0.045371375978088505	0.11352010963243736	0.7243049707601912	0.00409379377629883	1614.4694759973897	1800	0.00032193582852040563
0.4070267838371101	-0.4501064896274893	1.0058642613829318	3.016075390548204	0.006720124667833803	0.2526908991412826	0.01960751738402469	0.0212005566174212	0.02402801708788722	0.1136091995467517	0.07331520989681968	0.004116780746572568	1654.8188863890373	1800	1.8104814136985243e-05
0.24237211109207124	-0.2733671569512011	0.9320167843566808	3.078753765893673	1.00354383853654	0.25596017632550583	0.15025715354690466	0.16983497387781177	0.08252830583205654	0.11590054896474168	1.5747478715789613	0.004002075020395976	1602.292516792431	1800	0.0001631099335829955
0.400140698767666	-0.44963979477706667	1.0086406832023718	3.041655647729073	0.0007618238258765075	0.24606383170804183	0.019386681194730297	0.021284763397137325	0.024192490932572544	0.11405890041719567	0.07348248194138081	0.004101666845836142	1597.3998189777817	1800	0.00019459616964741602
0.3976539137589897	-0.454066808252763	0.9874579145215544	2.9082433497214253	0.005677907166755545	0.25007811227296145	0.019194437815101034	0.021403923820841678	0.023898804462259438	0.11220900758604163	0.07313575661986123	0.004108979859289842	1594.870073367916	1800	0.0001997075594046614
0.40086547173504017	-0.4539501792461295	0.9664647398266623	2.7694989778953443	0.005358835641079487	0.25392143733616	0.019390019726202582	0.02145590011282641	0.023753345629361492	0.11123521368384416	0.07299487759683057	0.004185566377529842	1682.0375569346543	1800	1.3603315936780794e-05
