Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	Nu_err	au_err	bu_err	cu_err	Nd_err	ad_err	bd_err	cd_err	Nub_err	Ndb_err	kt2_err	chi2	ndof	edm
-0.03876329539964163	0.6400550887895682	4.593282656309318	0.0	0.05547318962004821	0.2411223328955771	1.0309347348600972	0.0	0.0	0.0	0.13102503772059795	0.0018235128002170864	0.10826849164015273	1.1225905368668128	nan	0.01163890747705898	0.1837955636718639	2.077023605860022	nan	nan	nan	0.0316106441182692	221.88533266485084	227	4.642817534274486e-05
-0.038253220973518465	0.5694651262378183	4.03717171478962	0.0	0.05378927387761756	0.5245590390191067	5.217472226162428	0.0	0.0	0.0	0.2044883918864183	0.0018713433221310694	0.10868410565594877	1.091211331724971	nan	0.006236366177185815	0.264714131187343	3.299015291964506	nan	nan	nan	0.02855823554745579	203.33326284845515	227	1.8920190755681244e-06
-0.03841018571482535	0.6265792651869522	3.8610185003044246	0.0	0.0568797574806279	0.8344153244519941	7.669194435569249	0.0	0.0	0.0	0.1367193000373083	0.001982874634937404	0.11082600342113663	0.9977626597016465	nan	0.007031944971951476	0.3467501017693577	7.511455545961784	nan	nan	nan	0.03150793795533154	255.25035540480187	227	3.2962668030588096e-05
-0.03932906877578224	0.5802250097316035	2.789885071848897	0.0	0.09198512114627744	0.2513502634759667	0.0002463332265695284	0.0	0.0	0.0	0.14673034049885195	0.0021746666717574747	0.09451147536808002	0.769416774349917	nan	0.03943765849706771	0.12309503725959772	0.7849487507885842	nan	nan	nan	0.03188807444576967	217.16803350770132	227	0.00015212346605231975
-0.039838715813051984	0.6151077708773814	3.54313958809188	0.0	0.08490330043907979	0.2872341817187012	0.0903069939101897	0.0	0.0	0.0	0.17850163489737847	0.0018279123843867873	0.08450797425776879	0.7568489202622777	nan	0.04569092580087164	0.10812767430416112	0.5495044843497436	nan	nan	nan	0.02934571021248275	226.15016500821386	227	0.0001271473861229227
-0.037289866091231194	0.620146518816652	3.6983782651316788	0.0	0.04395346265583644	0.22094592830539667	2.8944648004322326	0.0	0.0	0.0	0.12465874867807471	0.0019041508481938418	0.10682790775820827	0.9855070261670205	nan	0.004790912136334424	0.2461619771076553	3.0862362174627327	nan	nan	nan	0.031197265255688084	215.57203176142622	227	2.67669802027601e-06
-0.03990633041134406	0.6729887936066409	3.9324949677709755	0.0	0.08509353509312034	0.22894443241558043	0.0012601497822728458	0.0	0.0	0.0	0.14547462423734703	0.0017669861277898602	0.08125544598001061	0.7167114536446704	nan	0.04442448961567025	0.09342220056653217	6.27705057579789	nan	nan	nan	0.03163040861932684	218.70781758272298	227	0.00014550876046664452
-0.03821795807773165	0.6599507553118803	3.7856576478509036	0.0	0.08964438718631373	0.24385176098721967	1.1073709087483508e-05	0.0	0.0	0.0	0.17323719725452014	0.0017860979987500136	0.06552304085055749	0.593931951464808	nan	0.03774930931109155	0.09555492746141844	7.793511459000346	nan	nan	nan	0.032266337253074415	211.89382063180517	227	7.989254363146665e-05
-0.039115101398069285	0.7177001018519411	4.979160820784331	0.0	0.06208245220391917	0.7028909618342742	5.281469693044678	0.0	0.0	0.0	0.21018262309569874	0.0019217235262732335	0.1101897923895106	1.076093549839992	nan	0.007831581311657287	0.28081662739981944	3.214090449088729	nan	nan	nan	0.030842561523811804	266.4559021265925	227	0.00010779432378774177
-0.03939976586478788	0.6038827863033377	3.3198850925668664	0.0	0.05640393042128533	0.07097101327285726	6.680960915272927e-05	0.0	0.0	0.0	0.15472897726626333	0.001961280665652043	0.0950492996994673	0.7649802858808348	nan	0.02554596121726327	0.1063840086660574	7.217823173054554	nan	nan	nan	0.03158387600742843	240.76851130452502	227	4.9150609779941834e-05
-0.037955425327444	0.5998133365586029	3.3535072417136402	0.0	0.0910672478936132	0.28541580734293615	9.2123770041308e-05	0.0	0.0	0.0	0.17727187995422772	0.0020422526390225793	0.0947688703024962	0.7810578978882832	nan	0.038945439263941006	0.13260786684621384	0.6398958507093944	nan	nan	nan	0.03165784980453007	207.7967808151272	227	0.00012643911492918103
-0.0351878465916271	0.5348657454696413	2.8959127057665697	0.0	0.04075454275512125	0.20517661989324026	2.381067689891055	0.0	0.0	0.0	0.15261657201819545	0.001977279508298624	0.11098427927338364	1.001210427733589	nan	0.005059417244460462	0.24368139684257845	3.0526813654747067	nan	nan	nan	0.03316793233676185	216.9620522817873	227	6.6048214747668075e-06
-0.03823331327444357	0.648161111630009	3.1395945186502647	0.0	0.05517467368481288	0.3519655241466925	2.4076983446277227	0.0	0.0	0.0	0.18881265029824634	0.0021358661782264754	0.11781356750196353	1.01351269969257	nan	0.007709433043313507	0.2307070071116529	2.508884739733379	nan	nan	nan	0.03250464679097062	240.1160250217324	227	5.899224483443856e-05
-0.03939794969560029	0.7721755138602614	5.318641964010389	0.0	0.052859159303960235	0.41898515157717336	4.45162587253571	0.0	0.0	0.0	0.1644329761926653	0.0019247303316884956	0.11393232592192315	1.0659176149672764	nan	0.0060060841738970305	0.2615444889469196	3.1089667686091818	nan	nan	nan	0.03009388728832557	191.80739356215537	227	3.8819443345494e-05
-0.03599299143369139	0.7180020547725147	4.105964613386952	0.0	0.04955889138162006	0.23737775868777705	1.468135823290591	0.0	0.0	0.0	0.19609584672840352	0.002005898431570452	0.12680725170654994	1.1508726230469324	nan	0.008031898169369223	0.21408145971401377	2.3976787200175327	nan	nan	nan	0.034136737610043336	251.01456989898563	227	1.0322022988454773e-06
-0.037974553057267824	0.6344013690690818	3.892132305694588	0.0	0.06030307655378042	0.5128350036694342	3.003442185409595	0.0	0.0	0.0	0.1638690644836104	0.001982220015325775	0.11749880696374482	1.086675194491864	nan	0.008981757833653181	0.25929317150795583	2.5964620044950104	nan	nan	nan	0.03284808666693255	221.82743325149073	227	1.5024527896477212e-07
-0.03943984593982541	0.6219295434222991	3.160339049964067	0.0	0.06494382620475991	0.3190014691023911	0.36915625949486053	0.0	0.0	0.0	0.20164523303148255	0.002104150129764948	0.11680670123602266	1.045351080314069	nan	0.06831800813657357	0.28808823828063446	6.338369577436702	nan	nan	nan	0.030856212986467443	204.01930292564197	227	7.2772433308766425e-06
-0.03874481577939404	0.7332989643387314	4.947144162835865	0.0	0.05106473314277249	0.510759748991638	3.7147852995718615	0.0	0.0	0.0	0.21024124130441946	0.0019473991230439247	0.1218624540998039	1.1959821036903122	nan	0.007757748277473886	0.31949661557228826	3.55392862979662	nan	nan	nan	0.031001352363777435	252.58850289584262	227	1.0225118320764253e-06
-0.0425273046547503	0.7127394245368575	3.6335444602120144	0.0	0.1117655466391847	0.3334056631258012	0.00012788953822950866	0.0	0.0	0.0	0.17519775044958935	0.002139871882458122	0.08776660869930542	0.6667391173214599	nan	0.04956185191697593	0.1179093015870197	1.8068574786269616	nan	nan	nan	0.028795118783431453	224.9936691549544	227	8.92712216519923e-05
-0.0371434724610169	0.7310586325286913	4.525587324675637	0.0	0.04714747585520218	0.3154671047746144	4.09164629661497	0.0	0.0	0.0	0.17480294567356824	0.0020178034697891367	0.11612787711952416	1.1016000812894942	nan	0.00478258856762781	0.24349357028556362	3.5888759851360508	nan	nan	nan	0.03337138986167795	207.54721141772933	227	2.3298779376477767e-06
-0.03872596105872661	0.6588247108734544	4.478604477576827	0.0	0.05242631145279519	0.4399719923279591	5.467923835066949	0.0	0.0	0.0	0.19827403588747602	0.001939155634617773	0.1125308448493163	1.1062874964775817	nan	0.0052102721106451755	0.26025943116534817	3.6472937906757763	nan	nan	nan	0.031533502606861594	243.72503197014163	227	1.988011972404082e-06
-0.037744681988337025	0.7220137243309908	4.875435718293465	0.0	0.05562531007127336	0.7163789517169794	5.8278544286543426	0.0	0.0	0.0	0.15746858133462027	0.0019408813974228223	0.11893988410131717	1.1367602171916689	nan	0.007299485804719619	0.29595415346825515	3.387673673995928	nan	nan	nan	0.03286281646684397	240.03303762178092	227	1.4964299216629695e-05
