Nu	Nd	a	b	c	kt2	Nu_err	Nd_err	a_err	b_err	c_err	kt2_err	chi2	ndof	edm
0.39647341359168475	-0.39786849486141845	1.0257961754740552	3.136194899984215	0.0	0.20484757550782745	0.011643466907589056	0.03032556533883598	0.05647785323246926	0.38755542496310313	nan	0.020721126092258853	145.32821437947177	141	1.2332017201748748e-06
0.4193936362216666	-0.4753333458387071	0.9798482105427126	2.680818217889466	0.0	0.2656861389724414	0.013506962356912492	0.0332464976305476	0.056424570250835734	0.38170042372428314	nan	0.021561855175490464	113.3961293102025	141	1.4481281007711442e-05
0.4194622934855684	-0.48667655547314853	0.9029432174239704	2.1113694538365744	0.0	0.22235922672220415	0.016090277720682212	0.035400378257373674	0.05514471534581383	0.37438057605692593	nan	0.020273315013309246	161.965463806624	141	2.368448204354137e-05
0.39739647768100195	-0.44187622207049937	0.918554962262122	2.5434099753499773	0.0	0.24503851089513462	0.012973085789719608	0.0311247061971144	0.053228072595340244	0.37110081889050883	nan	0.020239955727016968	140.58972940993917	141	6.009268338727455e-05
0.4053977772641186	-0.42774904807009206	0.9736916341347721	2.767514936737755	0.0	0.23759564982313533	0.012885714948856151	0.031241815473231137	0.054902467519330554	0.3780527663009659	nan	0.021144208792324176	132.13214030148015	141	0.00011164549799035366
0.4110506273165279	-0.41735602731006555	0.9769297840496052	2.837519516315145	0.0	0.2511101110980069	0.012572745131776341	0.030969719881421658	0.05574026718772016	0.3807286567454528	nan	0.0209279336400605	154.1661778996709	141	2.871576415092807e-05
0.401160780051229	-0.44023536687886355	0.9640500506416524	2.8054357736867	0.0	0.24495292992261894	0.012429637040816026	0.030788750665735144	0.054510772529641406	0.37779205173420644	nan	0.020468013360357078	141.11553579210266	141	3.36438185195316e-06
0.41650068837308807	-0.44772615849569636	0.9938378418727651	2.6970835575218146	0.0	0.2353367572829966	0.01349386304503275	0.03294072249255517	0.055372168062774806	0.37586174272844586	nan	0.021169651004185535	131.61780772956595	141	2.693692155843456e-05
0.3948588264524891	-0.4266940532041917	1.021796800120385	3.301429114527964	0.0	0.2628621707921606	0.011300583355113948	0.030030245693223916	0.05567757126737241	0.3847362857666052	nan	0.020158325613863604	177.3454209946025	141	9.525417413624994e-05
0.3977588030301336	-0.44454310320350876	1.1031422637130008	3.658490646145393	0.0	0.2638751853330354	0.011387350349611618	0.03133205200330376	0.05793730275680902	0.3981279023483802	nan	0.020967883297603532	153.57571585213506	141	1.2993859812662702e-05
0.3924126853833684	-0.4331393830251234	0.9317737142548584	2.619280864962036	0.0	0.22969785130477088	0.012687071035378727	0.030955168064499005	0.05445047545187165	0.37940689308544195	nan	0.02047597862111176	140.32451401551492	141	5.690569868854408e-06
0.4015742371909455	-0.4172676464102539	0.8877929293464806	2.401776227927413	0.0	0.2712517735565162	0.013582764025748354	0.031181339835296962	0.054644627683132926	0.38015908927045855	nan	0.021022561476134207	125.14788389090666	141	8.1214834976449e-06
0.4018667970342751	-0.505305506138865	0.9493692020416227	2.68312016465218	0.0	0.24987269212441324	0.01254858191336909	0.03250880861255974	0.05381850638533264	0.37248940006899955	nan	0.02018654968961061	162.02663039460177	141	4.447778534986938e-07
0.40687093824152654	-0.4936295389360315	1.0098062709447415	2.898977679018355	0.0	0.22255496506301095	0.012291884868155406	0.03227835210461987	0.05529510147047787	0.3764480194260193	nan	0.020207223821986097	114.74793504144334	141	7.479772806160337e-07
0.3639928221662528	-0.487881502589326	1.029687577195949	3.4950974832419166	0.0	0.2380043696315217	0.010489876349934665	0.029938330027157057	0.057065413944189465	0.40235056856717627	nan	0.020040030216568697	152.5196253533442	141	1.466288135869989e-05
0.41108196440811623	-0.43679170139125556	1.0227368712053095	3.0413980400689087	0.0	0.24217979090833672	0.012409453749075209	0.031529523353119086	0.05624114455997571	0.38187449742112156	nan	0.021293803543173406	145.71871877395907	141	2.63654286408569e-07
0.41107138341960214	-0.416172237092217	0.9046482231362948	2.47323661229153	0.0	0.26556711210299105	0.013266808801081194	0.031016044770584526	0.054296388274497606	0.375409671833118	nan	0.018950178154875066	136.84120332451252	141	1.471854869253242e-06
0.4087804736097725	-0.4224891571686946	1.0057599765128733	2.840929852570433	0.0	0.214584728041609	0.012830725223220776	0.031417606083256236	0.05619752696893374	0.381241020351876	nan	0.021013043487832218	167.7587837444908	141	3.2643425329791066e-07
0.3903628046983386	-0.3759352680319521	1.0033015348641225	3.100526197348098	0.0	0.21054542373414373	0.01169427402397748	0.029002993029492437	0.05752150019251945	0.3949375017627545	nan	0.02127755501666875	153.00719502136286	141	4.2687288932514663e-07
0.40947284116863075	-0.5002306700616267	0.9299393709609489	2.4547206617968786	0.0	0.27438053080248137	0.01377042230023886	0.033723955064183075	0.05537277056098137	0.3785915372183095	nan	0.020227580189430275	111.6285164115143	141	3.5945880470259703e-06
0.4195092078122644	-0.4810329016788734	1.0394737047529035	3.182207848296848	0.0	0.2930951841909919	0.012198549706379564	0.032169647497526814	0.05626632779360054	0.3837074141783598	nan	0.020139977383733354	154.0864366437786	141	2.544001476085961e-06
0.36616511110225936	-0.41396953956527954	0.9480259170157865	3.0249039483927165	0.0	0.2226992842186035	0.011051646625530176	0.02833383087269813	0.05612512577580376	0.3983863143705729	nan	0.020324857747409338	139.82024192526745	141	1.2664930667045628e-06
0.4026496765762009	-0.4420258299524692	1.0022947287120072	3.037940315524714	0.0	0.273773499232943	0.012235894766255332	0.03115184758872427	0.05596418597299212	0.3874313186344434	nan	0.020944612884653283	144.6681118648297	141	6.472928620430212e-07
0.3985690087878624	-0.4609090463267579	1.0208430901915209	3.1179126111251714	0.0	0.27129799069975913	0.012182555688168633	0.031720257913007956	0.05698337792455046	0.3909688286988821	nan	0.02205905282952733	152.86909430311226	141	3.3316063852636295e-06
0.3952448433599206	-0.3808087924828759	0.8991381509092687	2.408604447604402	0.0	0.21006907530043423	0.013485888466378545	0.02978277611936687	0.05479865995204699	0.3805637109903739	nan	0.02022804272344417	139.17748391236924	141	2.0920775016174507e-05
0.4172122865539775	-0.5114366082836204	1.0266184457308192	3.0728651592513843	0.0	0.30050091147363006	0.012382542804116338	0.033011565691168414	0.0558713818093412	0.3805436452595853	nan	0.020218586196761337	153.29509862177446	141	1.8554077067203647e-06
0.3947504778674689	-0.46167871666955085	1.011193099833153	3.0284388409980108	0.0	0.2497135721829864	0.012134843164142175	0.03159695127992857	0.05661862530826686	0.3887967870061324	nan	0.021164188952787127	130.2292832045569	141	4.0584079093522146e-07
0.40429667143527825	-0.4426544950423657	0.9492262861944922	2.615400492914398	0.0	0.2183665979807962	0.012932862304822806	0.03119122945771552	0.05560249984475126	0.3800595686836282	nan	0.02040308691357118	123.19434453648415	141	3.947725239149995e-06
0.40325383759415306	-0.4726392053266773	0.9725062875777243	2.8836373749205824	0.0	0.27581285682029394	0.012286235217763999	0.03122878326226739	0.054837281731377634	0.37676169512656565	nan	0.020651569523523924	122.11697914935274	141	7.959672107912968e-07
0.3950443672658715	-0.3903936313255051	1.0251813318919096	3.1843340565683573	0.0	0.21882156362715943	0.01180946335238397	0.029836958915815382	0.05657622091649424	0.38973278670224465	nan	0.02159527812607913	157.79704376688468	141	6.2425094532566665e-06
0.383414794354184	-0.445413228767768	0.9334878740280688	2.7581246703977476	0.0	0.23778903528064246	0.011967791641373557	0.029951345824313077	0.0554591353597144	0.38771127339454764	nan	0.019845703968483955	147.8451279308011	141	8.514128670876957e-06
0.39664391549992906	-0.4988717316491359	1.0072831383747385	2.990978264261432	0.0	0.24986993659445306	0.012004726545001464	0.03242172887159476	0.05570339907772984	0.38326519403009407	nan	0.020056426445617666	143.95845844748467	141	1.1517228146916446e-07
0.4073909054742496	-0.4484332756071987	1.1368991222440246	3.724816614897642	0.0	0.24431630541510016	0.011510430978975392	0.03174835474125691	0.05730210704008784	0.3904456920765199	nan	0.021236030347244708	150.74768732097976	141	1.5060100407778838e-07
0.4038599613136942	-0.45933166861481084	1.116013377901849	3.662413730656332	0.0	0.2672575165853448	0.011574815152500511	0.03207842120766907	0.057580660372761494	0.39152010772982093	nan	0.021590019937464334	155.08833396565203	141	2.2025998877809635e-05
0.4109414844184508	-0.4818371707226199	0.9806361541927742	2.625471799534838	0.0	0.24583541379704454	0.0136217035250449	0.03393060842131354	0.056056230538570735	0.380142673047888	nan	0.021255890375506997	117.6663991984758	141	3.7044620593300185e-05
0.4102517016133862	-0.46041077395311814	1.0758642971465096	3.4191244721668803	0.0	0.2807664876917769	0.011850931194192673	0.03166234805131661	0.05587423702767294	0.38301125973498623	nan	0.02041723728064432	160.98102448712652	141	5.1387145116089865e-06
0.3942248432907948	-0.4409944474742401	0.9049535459655279	2.448221402030856	0.0	0.23516531831184873	0.013241706830173412	0.031150236439041707	0.055161948053582516	0.381216927360585	nan	0.020619467361866612	167.3741963674064	141	2.440484240536295e-07
0.3986881853598559	-0.41178238797689015	0.9609885765221751	2.823509000258392	0.0	0.2222709321620944	0.01217275803142722	0.029985751698351222	0.054511646516318214	0.379169168648977	nan	0.02062987906928092	148.1953237191287	141	8.417883574450265e-06
0.41035037692861454	-0.3771634393348135	1.0651918922935568	3.479477210356758	0.0	0.2483386254729195	0.011728486377445037	0.029402279166696153	0.05525159393318819	0.3837973391160036	nan	0.020830659948109825	179.72925733643237	141	8.416735198978184e-06
0.38267956948820947	-0.43500603585865627	1.0288990405510878	3.384229212006357	0.0	0.23898492065205743	0.011231479574943989	0.029446285220555566	0.05584763194377986	0.3893345985599667	nan	0.021258703296207566	150.7688736492773	141	4.973456184245028e-06
0.3870051701092653	-0.4671177040004463	0.9785915821465997	2.944384859949855	0.0	0.23123431412356465	0.011841568070653664	0.030859081374874288	0.05603167640288877	0.38799971179675946	nan	0.021672039226199903	136.07898617123163	141	8.127510330270196e-06
0.3921658627898764	-0.5072933613002788	0.9614705346805933	2.7266920533689802	0.0	0.24290223885628986	0.012472501771699625	0.0325557610439917	0.05474642855885986	0.3786172394819943	nan	0.02037322448192209	146.3215290454345	141	5.35195150660178e-07
0.4065547674772535	-0.4757388263525609	1.040667881489444	3.1859537302637446	0.0	0.2713885366926265	0.012164553412195174	0.03216230509502747	0.05553382039444713	0.3828778651811515	nan	0.021402163044998243	127.99648902867399	141	4.3135507073076913e-05
0.39802272246258064	-0.4661485139945068	1.036358712750132	3.102664646295576	0.0	0.2412251479753773	0.012035003134043347	0.03210832737090457	0.05783712184234929	0.39284023218266617	nan	0.020932379348781605	136.98971318194023	141	3.435445067974877e-06
0.41214520721364933	-0.5005367748013946	0.9186418666035041	2.4227671877342747	0.0	0.24898720188279838	0.013784121606209055	0.03290703222894508	0.05266787947121385	0.3643485976797089	nan	0.020165399148601965	146.6470494281587	141	4.11946424939039e-05
0.39830997436617027	-0.46846753222457765	0.940923682378332	2.567503679782317	0.0	0.26266769094781317	0.013395096641522218	0.032800006718599936	0.05486646365738272	0.3810203640850289	nan	0.020891396559053498	140.73394827922152	141	7.233618615104523e-05
0.4007942593689993	-0.49599132061749107	0.96160842069425	2.680556952461909	0.0	0.2189641683577223	0.012722830741744684	0.03211365860346141	0.05448099362718705	0.37391825087209113	nan	0.020655580160436636	125.33211433329487	141	2.3276303437973778e-06
0.4043998428569046	-0.41030728117768217	0.9701005853922053	2.82747170303393	0.0	0.2509116156807189	0.012523272009664611	0.0306844038409067	0.05505381102913079	0.3793187249988876	nan	0.021223506625288675	153.12258806891793	141	1.937455538754054e-08
0.3962605748755892	-0.4102360442686681	1.0372959238202526	3.52606625203529	0.0	0.26019619725222864	0.010948701204830739	0.029017448708651604	0.05527870309865579	0.38670098355975735	nan	0.01936863794220245	135.59354627247797	141	7.229026035227593e-06
0.40308574119970647	-0.44205651952042113	0.9649034466922262	2.84589234811665	0.0	0.2316817008897793	0.012053527949223269	0.03045501264251539	0.05400831040325107	0.3734316554348527	nan	0.019830830819182816	133.07215288793714	141	3.793520810698444e-06
0.37226510429093673	-0.4354209144565085	1.0593711847214347	3.7319950053040025	0.0	0.23264591740251128	0.010557852359275454	0.02853674674599563	0.055771737201215754	0.39552295741530374	nan	0.020297075589591502	153.8296992190061	141	2.741115609451232e-05
0.38928756902383566	-0.4670306833912515	0.9614129667460506	2.828549893944651	0.0	0.275478296025742	0.012275512396475988	0.03172934630634168	0.05653284107713913	0.3922302582391778	nan	0.02094223807154196	134.3150068893303	141	8.207586722191063e-06
0.42391468033652374	-0.4313497393169675	0.9005459545241065	2.181655559820006	0.0	0.24501759213687738	0.015618110383767944	0.03331278002515566	0.05578845839704079	0.37730274902358296	nan	0.021235071416514862	114.54906039088713	141	4.1545385473599224e-05
0.41888389262840514	-0.44618294441802137	1.073206542245576	3.5098107337469195	0.0	0.2965081680559901	0.011828047872493915	0.031003710747629296	0.055260289666529835	0.38000645719763265	nan	0.020625001081038204	156.8150684922245	141	9.326466798584002e-05
0.38936613024491007	-0.45259873687450075	1.0203085899412931	3.2040536244437923	0.0	0.23762520672229714	0.011459392720652216	0.030350220526204612	0.0564028944846402	0.3896200231354702	nan	0.019936869059708887	137.1148046566247	141	3.3736947709325734e-06
0.38912891172118313	-0.45519045431906774	0.9752516865732688	2.9933284395745923	0.0	0.24108662132230213	0.011697906799047489	0.030206340455799188	0.05508981171053451	0.38381422242669416	nan	0.02059268317152571	164.6364880864819	141	4.456274329411552e-06
0.402390761188021	-0.42736481077871563	1.045621854650709	3.2913782741143756	0.0	0.24570856668387617	0.011724947589164637	0.03085254200888616	0.05647331593246831	0.3880277544053871	nan	0.021244801688351536	154.12842960363463	141	7.403620001919487e-05
0.41801143036527777	-0.43877855559604545	1.1215045849817291	3.7066197881786525	0.0	0.3060217166470337	0.011753848752930283	0.03193747461836066	0.05813792757323938	0.39577563024734896	nan	0.020153357737825433	154.29799411934903	141	3.1082847731822668e-06
0.41432691825209894	-0.4728743703523026	1.0297714251078554	3.083162778516157	0.0	0.2748801154799449	0.012380751073818584	0.03241653241213482	0.05567122934448163	0.37972042920289933	nan	0.021097270138334227	128.7664191555057	141	1.5068190766595387e-05
0.38833975415025573	-0.39789285523168827	1.0541726773785194	3.519410142410044	0.0	0.24225560694920664	0.01115544560130919	0.029242919747122485	0.05693686379659004	0.3944272744115441	nan	0.020285859711212117	157.84440255822227	141	7.33292419007171e-07
0.4074870226968164	-0.43015860618074514	0.9005278578581105	2.3638232031594293	0.0	0.2677427587922502	0.014046312754185558	0.03185382032828897	0.05493994032294704	0.3789531188630672	nan	0.020481745189519708	163.1207074183506	141	3.167154180537068e-05
0.4013485772425363	-0.4812199108498399	1.1467463424064437	3.9547342720337673	0.0	0.2710739969852736	0.01134056321520531	0.03154738867792269	0.05692083237499978	0.39219277500383387	nan	0.021475979469896555	140.270378617051	141	1.1934670440195167e-06
0.39103282466200473	-0.45793083077717184	0.9758989502476678	2.9000933741708366	0.0	0.24263198675944456	0.012085693487712455	0.031037770712938888	0.055686651519062276	0.3843517367844794	nan	0.02113069392190568	121.06918664982751	141	1.7154142445739566e-06
0.4096168150779685	-0.4616426757256659	0.9707251619504206	2.883807916905629	0.0	0.2777133014992004	0.012247690180542552	0.031133611500567655	0.05502287025790189	0.37986661178785064	nan	0.01956393307881008	138.6318099602018	141	2.3565500611417747e-06
0.3914998260423669	-0.46153821016616076	0.8924220938280198	2.4291361432143574	0.0	0.23577721877812552	0.013030028219363356	0.031170200124623335	0.05425274358417595	0.37682907177388186	nan	0.02018934710946425	159.54178874098199	141	1.5834143950894973e-07
0.3835543286608849	-0.4781897343722928	1.0339070278476996	3.4006760933049365	0.0	0.2477927990804462	0.010974259513927118	0.030507349172439954	0.0554957573218072	0.38604241057821775	nan	0.02026220969183861	113.0739396532388	141	1.995345113662814e-05
0.4047144591178565	-0.4464752176450053	1.1022696642154357	3.7100151576844502	0.0	0.25713687930496537	0.011474589422087726	0.03082579197972977	0.055955431383138826	0.38639468193766024	nan	0.02157154761358074	146.19759114362694	141	8.330783437547356e-06
0.395203421273956	-0.45236620617663914	1.0113411068870881	3.160965238014431	0.0	0.2738113500459878	0.011735636637919936	0.031137656891246673	0.057015875792057746	0.39358348684345	nan	0.020733782427420404	133.7177409975906	141	2.2801082883731434e-05
0.4100494269135655	-0.4161765224369536	1.0001421254927545	2.8825803626218613	0.0	0.2300134438152909	0.012618631175970322	0.031213538822791792	0.05496695364092683	0.3768835802240739	nan	0.020618952419893748	154.51839340875858	141	2.8129356064574613e-06
0.40997394636804974	-0.46958091884654846	0.9778593480513971	2.6009610534198515	0.0	0.22829591329526933	0.013619625561611434	0.0333887181908613	0.05682694111014925	0.3839873611709628	nan	0.021639381380187842	170.2123568992905	141	2.9873383969839834e-07
0.3990789940319004	-0.4844287424792398	1.0302199609772722	3.109233994340607	0.0	0.24778764445757753	0.011918378513434573	0.03203565735968357	0.05658836540122066	0.38621377781375454	nan	0.020227117716285235	159.37775635462577	141	5.574924612955335e-07
0.392755297811024	-0.45702767022935864	1.0137677916667258	3.0420294154635954	0.0	0.2466527799264622	0.012007266619373173	0.031482418325332405	0.056500119421551	0.3885708228467936	nan	0.021224200711283316	120.18310342095866	141	5.372195069999698e-06
0.38992222434292495	-0.4384303934744585	1.0387440326301467	3.3447002091677174	0.0	0.2519906215840946	0.0114495883416099	0.03055703507815875	0.05713530703377214	0.39798027607850006	nan	0.0207996281467813	161.54415484725354	141	3.337019313361807e-06
0.39903888599430926	-0.48390692498936067	0.9562664724246986	2.737762903776615	0.0	0.2624926678973549	0.012556121035637576	0.03186205587264856	0.054870059400670954	0.3796960479924018	nan	0.02034583192569144	148.18021243174815	141	1.4873472775298937e-06
0.39711426604010974	-0.3987143249568321	0.9889830837926642	2.994663675394152	0.0	0.23853794241646512	0.011988645080175577	0.02992943058840245	0.05609516779017544	0.3878482262252417	nan	0.021037765965487187	111.88712122194734	141	1.0422539079945854e-06
0.4044416523277247	-0.42169866770951886	0.9632749526669978	2.7760237462700017	0.0	0.2710174016444016	0.012663958141135743	0.031334606569137065	0.05590189837743117	0.3857433201148173	nan	0.02021868833600728	159.01998581525072	141	1.2968434571318376e-07
0.3973046655442657	-0.4288272540619187	1.0328243721808226	3.2668871281094645	0.0	0.25248493155469764	0.011639292286427093	0.030527627726324686	0.05783589161629585	0.39705228049288904	nan	0.020680521878968284	119.13216428328309	141	5.459766922566908e-05
0.3918926215756685	-0.45350993657325533	0.995371418472218	3.1840138199136034	0.0	0.2762246306352269	0.011335269818524129	0.03037553659158512	0.05526443917889568	0.3876285680584401	nan	0.019617486637565674	133.54981717896646	141	1.9103066295540997e-07
0.4085592666005013	-0.44155504302272314	0.9922730359482025	3.0053863180355354	0.0	0.25820400311354874	0.012148875303862985	0.030473428354688588	0.053963829547251166	0.3748063963940055	nan	0.020255989030607997	133.85862254224878	141	1.4903491857708818e-07
0.4065593983139498	-0.4190668906057859	0.974506511807911	2.8126236571962075	0.0	0.2292595617581063	0.012467348700620263	0.03065417760737214	0.05507058793199556	0.3775670503131166	nan	0.020517590269463006	144.6499364280946	141	1.660675199658815e-06
0.40195011179515777	-0.40706836218211695	0.9572310460289359	2.7620953255223455	0.0	0.2447879872705119	0.01262294130628057	0.030425162759433192	0.05583052652756631	0.3828957857956971	nan	0.02096740013869293	150.27766557502628	141	1.0494282043469637e-05
0.4034018366351517	-0.5099530842624559	0.985377306166232	2.768836725391794	0.0	0.26907185133873607	0.01301460887453401	0.033497909603933076	0.05625820323314552	0.383694279311156	nan	0.021929490186845327	137.71677843244836	141	6.999144523329624e-06
0.39888405113219866	-0.47062069951782975	1.031207990883166	3.1877806011388756	0.0	0.25934451129515435	0.011819911497551046	0.031596478845675166	0.05594440056441848	0.38545080648849167	nan	0.020937978165539547	129.27389830296218	141	1.283799601452611e-07
0.39371161449359615	-0.4633648865659957	0.9771111778344533	2.873176776822549	0.0	0.245450516639816	0.012218970621185564	0.03123996467285509	0.05528851663784589	0.38273682241148616	nan	0.02094998667816023	118.94784161714783	141	1.629032005755195e-05
0.37545069068147924	-0.48476710769067133	0.93891452891191	2.7164967398288704	0.0	0.21359552006517818	0.011980196431533512	0.031076532812207517	0.05561150213190338	0.3863371957724796	nan	0.0208528802440449	197.00096179878736	141	5.019027830504574e-06
0.37635395212026607	-0.44227441746980506	1.002879098021556	3.42447818953079	0.0	0.2666962153827931	0.01077272273748655	0.028904339119865972	0.05592646596032798	0.39591979214010387	nan	0.01990687886672625	141.96805600749218	141	1.3895177304811232e-05
0.37770360472668835	-0.39690426034765486	1.1053974965853428	3.8203550064361846	0.0	0.21147852868525369	0.010840890827155067	0.029129695919054628	0.058802133262289676	0.4088254367770462	nan	0.021030622265260594	145.31312781669044	141	0.0001287599147380033
0.4156713005442991	-0.42390982757005413	1.039696845350039	3.026282004573019	0.0	0.25322157641024734	0.012804248769966435	0.03237415334021468	0.05649483997676212	0.38310883986635613	nan	0.021548322832828766	136.04261631396193	141	2.133056965720984e-06
0.38038179210224704	-0.4417103376244952	1.081363317466508	3.8083154596950317	0.0	0.2394975254542926	0.010623802326353064	0.02925985649103503	0.05615121760348964	0.39557481969827624	nan	0.020050512047914273	117.43831818329562	141	7.354617625131018e-06
0.41536844710134957	-0.4760844728058292	0.9474289948770577	2.623379274324252	0.0	0.2708932335332841	0.013203419450489425	0.032304304065197915	0.05428214676203777	0.37308852703264483	nan	0.020040503614147647	134.67714366125358	141	8.281105488256427e-08
0.39367957102115886	-0.42808435333675277	1.0047461430441458	3.1088132257644245	0.0	0.2564569804866769	0.011697046149060834	0.030490361707623936	0.05699713320821948	0.39290531028173004	nan	0.020162665512072867	142.12310555230442	141	1.4411302139391293e-05
0.3880121304265417	-0.3842736864623081	0.9859560390383107	3.1472789014924225	0.0	0.22209056133653193	0.011352511865325295	0.028406929212678653	0.05515967013989269	0.38524858623525393	nan	0.020116398130605624	124.7935810958858	141	1.4338500719762243e-06
0.3987265718853224	-0.5065821430096434	0.9703013410984647	2.7997763391261756	0.0	0.2781369586356631	0.012456499948804822	0.03277821098609369	0.05543269956914783	0.38250103359043147	nan	0.020063799179518282	133.22172061664875	141	4.388187302124937e-05
0.42117710375734435	-0.4578578277946923	1.0365613736237946	2.99977403921657	0.0	0.23800427124342555	0.012736978313516206	0.03250973464533583	0.05518274613980605	0.374715568392751	nan	0.02142047602927202	119.52228020001925	141	2.392557496091861e-07
0.37510347429538665	-0.41189057994290956	0.9866704514483374	3.1025683324912863	0.0	0.20187228914123406	0.011294868186834651	0.029209197327394285	0.05652897946184253	0.3932770926593276	nan	0.02119266052303232	116.60150287447192	141	9.5406703925129e-08
