Nu	Nd	a	b	c	kt2	Nu_err	Nd_err	a_err	b_err	c_err	kt2_err	chi2	ndof	edm
0.4005773702588694	-0.45235534097678365	1.0070902351565503	2.9997797628930853	0.0060319473930414945	0.25180118699000886	0.011686020399307467	0.012786503960012772	0.013411897658949339	0.049892594174110946	0.04397455652903135	0.002296603942199769	1586.8808515194314	1800	2.01045743269762e-05
0.4054312070504855	-0.44885254542868064	1.0180124867765417	3.03520060040204	0.002986148901616425	0.25211331557590877	0.011888378858113358	0.012767339150367034	0.013514143841814878	0.050264987754139234	0.04416461859387309	0.002315642268405648	1658.8757944481256	1800	1.578536188726446e-06
0.25289462819395936	-0.2892262342497937	0.9371449768191674	3.027492679958613	0.8901706048942819	0.2512985110522672	0.06773554167162561	0.0781029686489875	0.03823132657789525	0.05287741544646154	0.6567021925243385	0.0022888864386794773	1638.0222582273261	1800	0.0006678732181678602
0.3980378794021329	-0.44836450307964365	0.9964866682363887	2.990895134744336	-0.005089320357984761	0.2462112626302139	0.011695307996590056	0.012767425000730238	0.013487554745644005	0.05028787443036103	0.04403803383969696	0.0023010357138881225	1709.083279144016	1800	8.269165931221563e-05
0.40480827797436425	-0.44700972019749724	1.0237741806188452	3.078486274047348	-0.0005862716138033953	0.2470569605491799	0.011884808455680067	0.012733826238569893	0.013562091106064713	0.050499798526266064	0.044184353214643604	0.0023098974990238452	1555.6060253493597	1800	0.00017625900754402008
0.2838502695864727	-0.3177686371972704	0.9395802129322941	3.0014050279520603	0.6393299568678876	0.2486343613894107	0.00838609919079993	0.009109374316577145	0.013238481491407581	0.0501631731866323	0.06310157062082959	0.002302946765650154	1627.211526584418	1800	6.5962794056490335e-06
0.40057213110692447	-0.4500084960839355	0.9905763863882748	2.945883434610347	-0.0004860173997569675	0.24941868810743106	0.011713550014863829	0.012753818930995179	0.013377302599996067	0.049702469242524576	0.043896300082695086	0.0022950499014043804	1531.7770502617789	1800	0.0001595122091868726
0.2503149195337536	-0.2826313038760751	0.9635131036601444	3.141849494584074	0.953709158102058	0.2526111061422045	0.06395290945756704	0.07223781306507387	0.03564002316127382	0.04945733532000062	0.6405634962218595	0.002312443627756249	1620.5600211346505	1800	0.0003801649639088507
0.825106696084709	-0.9118854092604334	1.1567316614546652	2.9006695595666097	-0.7844008156875432	0.24809134607861913	0.05942413094770233	0.063934752873025	0.0192253062437822	0.06302522677487467	0.0522359857289036	0.0021262888872608126	1690.2976845232592	1800	0.06449881086825132
0.40197314771344195	-0.4489429827920851	1.0207595933844051	3.092628492810853	0.0011975312143836232	0.25132513399370265	0.011818012328589004	0.01279793325145382	0.013547139585993536	0.05058739029429622	0.044322940383966274	0.0023115791951439533	1731.3785440909928	1800	7.38041595863587e-05
0.9594175877878023	-1.0791324319469955	1.1546703490536991	2.644036853960086	-0.8886100508956731	0.25222303898514215	0.09951499156246596	0.1115673539363446	0.023565026668172305	0.08704038079514667	0.06437389055022084	0.0022338103672617337	1525.2587172454562	1800	0.02268703038311472
0.6929086281440434	-0.7797209461949121	1.1012070073902958	2.8624741180209576	-0.6520312949292214	0.2493222619110871	0.16999727234349157	0.1902508645621009	0.05307037849242703	0.09924490725351659	0.21465861563271596	0.002246182618346019	1682.0491022307656	1800	0.0017955610367700223
0.3947071054223331	-0.4499035588698688	0.9974645957829514	3.021814706130899	-0.0038533455822245	0.24660733836589	0.01159300487640858	0.01279681736198918	0.013494917563404726	0.050456457117836175	0.044090393378756615	0.002295997165764654	1654.6435072395889	1800	0.00016710742632727822
0.40087222529412697	-0.4515840126870214	1.0162624570775012	3.07973403420904	0.005490514645936594	0.2532572418528784	0.011732297314269308	0.012808791968709163	0.013468656055435332	0.050323630222421575	0.04422719410217927	0.002297496624372257	1588.440254125303	1800	5.881852937833572e-06
0.39793142747850685	-0.45346134909513086	1.0020894456899945	3.024689197638297	0.00598482930265988	0.2517548172910253	0.011591585604541243	0.012791700214244403	0.013375186321201335	0.04998073519444085	0.043976835284431644	0.002297746761045073	1724.0806128088134	1800	9.030155559046463e-05
0.3984075127550135	-0.4526601686897203	0.999790238610647	2.991937685107681	0.003808686655053085	0.2543175339730669	0.011658243274157156	0.012830098569701237	0.013419246345238315	0.05001882411336842	0.044066942341150876	0.0023127350945150982	1658.0110991911276	1800	6.370588263690691e-05
0.3989026317823604	-0.4515568695581503	1.01094725231274	3.0493098381185733	0.003621117354511288	0.25177538651531206	0.01167855927763505	0.012808790345219026	0.013494205275136492	0.0504084850806062	0.044147467447583875	0.0023082402902287226	1642.6463373621218	1800	1.6033529770008227e-05
0.670710279590837	-0.7449087320773076	1.0980722478474045	2.9112877963727675	-0.6127578390849245	0.2516202449712113	0.14680251071725936	0.16298472121500418	0.047327018583607466	0.08889073962228601	0.20326483561514985	0.002307864713463188	1718.8164571318198	1800	0.0006679087913801933
0.40189035314733873	-0.4496115557898064	0.9903094476813705	2.950844929188533	-0.0006810144074576587	0.24962801567399245	0.01174728446437752	0.012741175904442466	0.013374093649257943	0.04977853520094347	0.04389835334699667	0.002298514854875766	1716.2023730702804	1800	5.837288498170413e-05
0.39586254052925407	-0.4518771370674801	0.9866424089439754	2.961714808511279	2.195604104119204e-05	0.2520071507938803	0.011592638961952836	0.01281452834347657	0.013403343650524799	0.04996784900304978	0.04400523991893772	0.0023102505392500086	1659.3233811987134	1800	0.00018024803795950052
0.3988909478184835	-0.4495162653506848	0.9952974006558114	3.0102938639008596	-0.002386023704765958	0.2488187645058519	0.011694335363692247	0.012770799105319326	0.01344474899929819	0.05028235164705625	0.0440664980784847	0.0022934570567042173	1661.3981024545978	1800	0.00018065673954131804
