Nu	Nd	a	b	c	kt2	Nu_err	Nd_err	a_err	b_err	c_err	kt2_err	chi2	ndof	edm
0.3998057555301895	-0.4512921609870207	1.0040172373766731	2.999277185232285	0.003195887517113768	0.2508107543480413	0.00456140175577157	0.00491342142403123	0.007019717675522366	0.029199906352655607	0.016881944658788617	0.0010082947422672818	1585.575267139527	1800	0.00011511488968301782
0.4024749266551462	-0.4496573940812747	1.0097600370360387	3.0236559522674273	0.0014270683817781946	0.25080124620457195	0.004600074326620182	0.004908899394229941	0.007044073254111758	0.029297718993409983	0.016913568863942425	0.0010115157748926595	1659.0585127663685	1800	1.5438128081399738e-05
0.39784855976463246	-0.45112162994920174	1.005392214821657	3.014826356681001	0.002064544199034743	0.25065694991539067	0.0045472510707384155	0.0049183715652515005	0.007040717490208637	0.029295798452314916	0.016903823328850088	0.001010292578906203	1638.0842563216886	1800	0.00013458367163049002
0.39858612187293624	-0.44954491559166365	1.0026604602445823	3.0161321401810053	-0.0015684743255258461	0.2483535104988018	0.004562424946531999	0.004910907109100738	0.007056243924505477	0.029400565766931123	0.016905907147279915	0.001008225280207001	1708.5827658483659	1800	6.557273459037316e-05
0.4017185089006725	-0.4492307823036206	1.012529944497131	3.0396066853380557	0.00037401765792499485	0.24918004567118557	0.004594715056876464	0.004907600616553463	0.0070533399247823935	0.029332086892099707	0.01692013684021845	0.0010108154674769556	1556.5247623871398	1800	2.810139549148154e-05
0.29197891035739376	-0.3281115269094798	0.9446966943168107	2.9978181830257356	0.5765416065976887	0.2494421017563517	0.026784558608883846	0.030055945579659925	0.01512697570657222	0.029720835872314548	0.19503987308605433	0.0010084635739644797	1626.8215195115536	1800	0.001487977005944969
0.40081209285621705	-0.4500650322160115	0.9927806735330713	2.9590806370077245	-7.659347108663101e-05	0.24977911972058334	0.004576796051957874	0.00490667183756981	0.007003869148758339	0.02910822454303593	0.016862922270900325	0.001007922928010343	1530.846883391687	1800	1.221398588490373e-05
0.29861750000349513	-0.33765654195995987	0.9726274931202149	3.082430483921766	0.531071304439066	0.2508335031909994	0.03114440462311859	0.035110352578988376	0.01702725360410334	0.03224894385502587	0.21729522491729317	0.0010117086341009174	1618.9170187323211	1800	0.005055939998422572
0.4013279896004915	-0.44902662021467504	1.0119882115255625	3.0635814395428165	-0.0005244955983684164	0.24898958382033376	0.004588688168324716	0.004903231190224957	0.007072465465509778	0.029508404418943788	0.016926014843299267	0.0010069222950490943	1691.7853508923886	1800	0.00015167012104331477
0.40109157826897857	-0.44956552922949633	1.0120385373519505	3.0563551646820475	0.0006878451979149099	0.25096319823796887	0.0045880034212944	0.004910379882198328	0.007055808717400782	0.029401942725745655	0.016937074236610866	0.0010110896255836545	1731.5844588819068	1800	1.0098617401423002e-05
0.6447305371802438	-0.7251534176293941	1.0815430324103574	2.8647809396956374	-0.5850929384110145	0.25033390368452607	0.03300627185998012	0.037393150828804594	0.01264067368926982	0.03604132929652244	0.04912255163225673	0.0010077906509804882	1527.2732696731878	1800	0.049126061720749827
0.5553890555970742	-0.6251616310822612	1.0619932574861273	2.9508747924296412	-0.43393462499113494	0.24983612034063685	0.04867319099490769	0.0547047439229867	0.01889379481194118	0.03689681979475109	0.09770917568363306	0.001001649856325362	1682.3146215450213	1800	0.004125683868860084
