Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	Nu_err	au_err	bu_err	cu_err	Nd_err	ad_err	bd_err	cd_err	Nub_err	Ndb_err	kt2_err	chi2	ndof	edm
-0.04950411621552275	0.6729097742005924	2.7129718754523036	-1.2070474299026441	0.04053037916736146	0.32490854077421555	3.9914149761530093	2.728111834958026	0.0	0.0	0.15789249219052276	0.0067307150512178615	0.0644538961735801	0.8928515355004978	0.49851402119035715	0.002484798801127619	0.07139869004006452	0.3614924202817975	0.9538569828409355	nan	nan	0.00808406935315667	1583.9005916583028	1885	3.259991131918718e-05
-0.022787991774959715	0.4864445674466867	5.283458714788497	5.844888645781921	0.055568091893696936	0.45335135040151114	2.8595569671460104	-0.6739090069488296	0.0	0.0	0.1672058198145966	0.0032377658149262967	0.09224954719689318	0.47265468033190716	2.4311944260140357	0.004369130364260898	0.0650961480560748	0.6661677368825281	0.5172636924379842	nan	nan	0.008365491034429726	1660.8929474352608	1885	4.187622182315849e-05
-0.02375135611171797	0.50191965833868	5.4665754058663305	5.44772443408439	0.05639009945015783	0.4175309509751706	2.638192935953581	-0.62905476092024	0.0	0.0	0.15813325799638273	0.0033157338524795743	0.09060545529307737	0.48017512367566617	2.3346870027771462	0.004293809560747541	0.061409601086781174	0.6281816029543486	0.5052133471431203	nan	nan	0.008044331002136168	1635.5800849860047	1885	5.353936243761219e-05
-0.04028604175029826	0.65129507182791	3.686901448345996	-0.5256726383693016	0.03701057829137633	0.27894538448682293	4.708921120218944	4.487983031186231	0.0	0.0	0.14854013529273738	0.006151326764082254	0.06260302804910656	0.9971589965264418	0.9324858780071731	0.002073785489256963	0.06940830641021059	0.34645291669771083	1.1580008633760588	nan	nan	0.008146100597966568	1705.6523018706093	1885	0.00012174371693782596
-0.025947498297204108	0.5030886693840708	4.897944094443322	3.8235353844134	0.037204015284696856	0.20795040162981815	3.856432546690262	4.146211027120431	0.0	0.0	0.16343555505471824	0.0032995506721928414	0.0812804466098919	0.4800858015267071	1.7890133333922438	0.0018950805434803097	0.06456392847568071	0.31517461141631076	1.0711284488012918	nan	nan	0.008416156583726644	1553.8916613507456	1885	4.7625062937966774e-05
-0.0346022824057286	0.6459196730554918	4.747679792484959	0.8273954680662606	0.044696440096835044	0.39450621553191884	4.485442717158037	1.715517159869127	0.0	0.0	0.15918839994459102	0.004660120257338196	0.07084676725859945	0.7130511278440661	1.2200338912753448	0.002755303071687587	0.07131341239059055	0.4200700358611167	0.848011820151364	nan	nan	0.007999582491840268	1624.2256126822012	1885	2.0605492756676147e-05
-0.04221400785472307	0.610126703431966	3.192229286726608	-0.5662334335766502	0.0540807281459974	0.2981305779198801	2.181226440137109	-0.5042805960980905	0.0	0.0	0.1568232317790682	0.0063609528247683955	0.061840263828839726	0.9416863818929344	0.8486413263576277	0.0041880738121758965	0.058188368137173235	0.6541267035891065	0.5993632670380177	nan	nan	0.007998722832146893	1529.741004433353	1885	4.8741212787765916e-05
-0.02489320990080679	0.5420598323460033	5.250826685945704	4.789124507020195	0.05401313389381035	0.4647346049821844	2.994910409683338	-0.31358354304387714	0.0	0.0	0.16938191038292622	0.0032570474364589375	0.08501008257752571	0.4584135174351722	1.964128779977612	0.004194153942741141	0.06361021729745883	0.5684702014199083	0.5487191853290344	nan	nan	0.008175796658254117	1622.831174531752	1885	0.0001015850278231661
-0.015692873231104243	0.3442905142875162	5.925904233858466	15.754044054084854	0.03965304551930737	0.3814390870326703	5.088374023570416	3.436209593043587	0.0	0.0	0.15780548593370172	0.0018268515534033414	0.08406351632566444	0.4356663268691481	3.8237153328138827	0.0021996783671837106	0.06995322400043291	0.367139903148872	0.9494474478535194	nan	nan	0.008049844496623909	1688.648874846508	1885	0.000188786598091103
-0.028075983074817956	0.6270039723219378	5.6861945411502415	3.191547974897867	0.05560826510266459	0.47246084401314503	2.9640759668620564	-0.6235672819940503	0.0	0.0	0.16367073696824702	0.0041548805287940915	0.08803486160313323	0.5845560215029519	1.9155705996384558	0.0045003426082975695	0.06488890371491074	0.6630939294994589	0.53394819225035	nan	nan	0.008223804491552245	1732.9557908901782	1885	0.0001682836041875435
-0.042219303940465025	0.6470302409623193	3.4874839528583483	-0.5881777080295577	0.055167046424508204	0.39526439820266923	2.668625518611062	-0.5764739374442865	0.0	0.0	0.15794334871838972	0.005269288939681149	0.06524352633019637	0.8577029418490605	0.715001640216187	0.004629211389120758	0.06325918188778162	0.697621770136784	0.5973633038375119	nan	nan	0.008050080333373372	1531.3426191192584	1885	3.508674639644055e-05
