i,Ebeam,x,y,z,Q2,pT,obs,Nacc,stat_sivers,stat_collins,stat_pretzelosity,systrel,systabs,target,hadron,Experiment
178,11.0,0.142288,0.571226,0.525465,1.651878,0.874159,AUT,737899.128649,0.009690,0.009690,0.009708,0.070207,0.000963,neutron,pi-,solid
179,11.0,0.095659,0.713582,0.527199,1.373334,1.085867,AUT,450747.460305,0.011928,0.014152,0.014247,0.070207,0.000967,neutron,pi-,solid
180,11.0,0.153205,0.498074,0.573526,1.552891,0.124570,AUT,3130359.084592,0.004681,0.004570,0.004584,0.070207,0.000952,neutron,pi-,solid
181,11.0,0.226649,0.384773,0.573816,1.785009,0.115457,AUT,1257162.508159,0.007341,0.007284,0.007285,0.070207,0.000971,neutron,pi-,solid
182,11.0,0.097557,0.629905,0.573420,1.263228,0.313983,AUT,1932076.945195,0.015526,0.010799,0.010787,0.070207,0.000957,neutron,pi-,solid
183,11.0,0.129955,0.578643,0.573946,1.549652,0.297799,AUT,1640886.063567,0.012407,0.009367,0.009445,0.070207,0.000949,neutron,pi-,solid
184,11.0,0.161214,0.522044,0.574484,1.732423,0.276399,AUT,1058726.057294,0.010790,0.009329,0.009381,0.070207,0.000952,neutron,pi-,solid
185,11.0,0.240188,0.370073,0.575324,1.806973,0.236142,AUT,310214.171264,0.018897,0.016788,0.016894,0.070207,0.000975,neutron,pi-,solid
186,11.0,0.080126,0.710898,0.573593,1.168888,0.501376,AUT,1358126.326425,0.025938,0.016451,0.016493,0.070207,0.000964,neutron,pi-,solid
187,11.0,0.103393,0.653210,0.574113,1.393203,0.489764,AUT,1110000.707360,0.022086,0.014818,0.014889,0.070207,0.000955,neutron,pi-,solid
188,11.0,0.126787,0.633002,0.574371,1.655062,0.483922,AUT,845978.736465,0.021287,0.015042,0.015002,0.070207,0.000950,neutron,pi-,solid
189,11.0,0.160424,0.546393,0.573009,1.780115,0.492673,AUT,237230.614027,0.024465,0.021345,0.021437,0.070207,0.000953,neutron,pi-,solid
190,11.0,0.263818,0.356407,0.558060,1.940746,0.572299,AUT,160.536341,2.218718,3.022243,3.370990,0.070207,0.000993,neutron,pi-,solid
191,11.0,0.077346,0.731326,0.573597,1.160018,0.700044,AUT,1199585.922718,0.007991,0.008377,0.008404,0.070207,0.000965,neutron,pi-,solid
192,11.0,0.106160,0.653874,0.573651,1.429027,0.699483,AUT,1132496.842463,0.007494,0.007490,0.007515,0.070207,0.000954,neutron,pi-,solid
193,11.0,0.160569,0.504816,0.572520,1.637068,0.704519,AUT,1145241.945347,0.007799,0.009817,0.009844,0.070207,0.000953,neutron,pi-,solid
194,11.0,0.088593,0.708196,0.574553,1.274475,0.885657,AUT,1446405.364247,0.007155,0.007000,0.006975,0.070207,0.000961,neutron,pi-,solid
195,11.0,0.147856,0.550503,0.574488,1.661816,0.876644,AUT,616941.765502,0.012557,0.013338,0.013337,0.070207,0.000951,neutron,pi-,solid
196,11.0,0.094967,0.710686,0.576094,1.360017,1.097980,AUT,661848.353264,0.009886,0.010686,0.010740,0.070207,0.000960,neutron,pi-,solid
197,11.0,0.105870,0.601876,0.623485,1.308177,0.284302,AUT,2145802.097762,0.010510,0.007998,0.007985,0.070207,0.000944,neutron,pi-,solid
198,11.0,0.142518,0.536448,0.623770,1.574819,0.224867,AUT,2008787.744316,0.006687,0.006074,0.006094,0.070207,0.000935,neutron,pi-,solid
199,11.0,0.180030,0.462102,0.623994,1.709539,0.162027,AUT,1913349.353781,0.005785,0.005704,0.005723,0.070207,0.000938,neutron,pi-,solid
200,11.0,0.234655,0.373399,0.623236,1.799678,0.145821,AUT,829964.612265,0.009030,0.008895,0.008897,0.070207,0.000952,neutron,pi-,solid
201,11.0,0.085957,0.688596,0.623566,1.213940,0.501546,AUT,1372869.736575,0.029180,0.018245,0.018209,0.070207,0.000954,neutron,pi-,solid
202,11.0,0.117317,0.632650,0.624181,1.530696,0.486905,AUT,1071671.671204,0.024685,0.016417,0.016386,0.070207,0.000940,neutron,pi-,solid
203,11.0,0.147329,0.590686,0.624648,1.791579,0.473294,AUT,331140.208755,0.032643,0.023638,0.023871,0.070207,0.000935,neutron,pi-,solid
204,11.0,0.081758,0.714894,0.623769,1.196863,0.697886,AUT,1123239.402356,0.009749,0.009168,0.009179,0.070207,0.000956,neutron,pi-,solid
205,11.0,0.121627,0.617885,0.623370,1.536520,0.703356,AUT,918453.049476,0.008485,0.008324,0.008351,0.070207,0.000939,neutron,pi-,solid
206,11.0,0.177335,0.459885,0.619545,1.678463,0.718564,AUT,195481.133586,0.019499,0.034495,0.034556,0.070207,0.000939,neutron,pi-,solid
207,11.0,0.094161,0.689958,0.624301,1.313783,0.888956,AUT,1453084.691257,0.006867,0.006734,0.006728,0.070207,0.000950,neutron,pi-,solid
208,11.0,0.155037,0.534729,0.622477,1.704228,0.875564,AUT,284741.793464,0.021285,0.025335,0.025327,0.070207,0.000936,neutron,pi-,solid
209,11.0,0.093421,0.710910,0.624743,1.342364,1.113292,AUT,732670.956867,0.009875,0.009876,0.009865,0.070207,0.000951,neutron,pi-,solid
210,11.0,0.117215,0.577834,0.673408,1.386915,0.269849,AUT,2274770.286371,0.007850,0.006487,0.006510,0.070207,0.000927,neutron,pi-,solid
211,11.0,0.169667,0.480888,0.673841,1.673589,0.186185,AUT,2034636.337618,0.005606,0.005463,0.005477,0.070207,0.000916,neutron,pi-,solid
212,11.0,0.223047,0.392363,0.672023,1.801544,0.141911,AUT,563781.145563,0.010317,0.010315,0.010340,0.070207,0.000924,neutron,pi-,solid
213,11.0,0.093674,0.665278,0.673614,1.276834,0.500244,AUT,1425361.467717,0.025805,0.016499,0.016422,0.070207,0.000939,neutron,pi-,solid
214,11.0,0.134964,0.602705,0.674477,1.673502,0.481735,AUT,761976.014531,0.024163,0.016813,0.016869,0.070207,0.000920,neutron,pi-,solid
215,11.0,0.196726,0.485107,0.686486,1.969703,0.408892,AUT,110.553844,1.655445,2.117529,2.586539,0.070207,0.000913,neutron,pi-,solid
216,11.0,0.086800,0.702661,0.673910,1.247031,0.695568,AUT,1068385.598559,0.012708,0.010460,0.010444,0.070207,0.000944,neutron,pi-,solid
217,11.0,0.130983,0.610260,0.672708,1.633974,0.701804,AUT,445887.981593,0.013212,0.012334,0.012414,0.070207,0.000922,neutron,pi-,solid
218,11.0,0.083074,0.725508,0.673985,1.230795,0.982115,AUT,1362126.365120,0.006812,0.007080,0.007106,0.070207,0.000946,neutron,pi-,solid
219,11.0,0.127718,0.621276,0.672173,1.627265,0.930061,AUT,525034.290796,0.012639,0.012380,0.012364,0.070207,0.000923,neutron,pi-,solid
220,11.0,0.161474,0.650412,0.323296,2.161239,0.137326,AUT,1395002.730606,0.011308,0.009294,0.009278,0.070207,0.001018,neutron,pi-,solid
221,11.0,0.184918,0.591606,0.323641,2.257166,0.118843,AUT,1322289.566371,0.008772,0.008118,0.008118,0.070207,0.001033,neutron,pi-,solid
222,11.0,0.199802,0.563766,0.323956,2.324593,0.109340,AUT,1292747.570936,0.008348,0.007952,0.007997,0.070207,0.001043,neutron,pi-,solid
223,11.0,0.212866,0.543392,0.324002,2.387266,0.100898,AUT,1286395.682975,0.008128,0.007925,0.007931,0.070207,0.001052,neutron,pi-,solid
224,11.0,0.225347,0.525797,0.324123,2.445417,0.094345,AUT,1240076.705073,0.008151,0.008021,0.008058,0.070207,0.001061,neutron,pi-,solid
225,11.0,0.237997,0.505188,0.324188,2.481348,0.088008,AUT,1213480.031486,0.008181,0.008110,0.008144,0.070207,0.001069,neutron,pi-,solid
226,11.0,0.251747,0.480539,0.324396,2.496475,0.082726,AUT,1193856.464489,0.008268,0.008235,0.008239,0.070207,0.001078,neutron,pi-,solid
227,11.0,0.268086,0.453030,0.324434,2.506066,0.079665,AUT,1171010.193117,0.008396,0.008382,0.008415,0.070207,0.001088,neutron,pi-,solid
228,11.0,0.288419,0.421257,0.324461,2.506631,0.084197,AUT,1162721.811311,0.008699,0.008620,0.008613,0.070207,0.001099,neutron,pi-,solid
229,11.0,0.316935,0.389300,0.324397,2.545236,0.098873,AUT,1200321.181248,0.009895,0.009218,0.009211,0.070207,0.001115,neutron,pi-,solid
230,11.0,0.357970,0.370467,0.324205,2.736073,0.118826,AUT,518586.287105,0.022859,0.018055,0.018248,0.070207,0.001137,neutron,pi-,solid
231,11.0,0.142582,0.710543,0.323427,2.088887,0.298421,AUT,703618.530809,0.025108,0.017424,0.017570,0.070207,0.001008,neutron,pi-,solid
232,11.0,0.157145,0.670233,0.324298,2.173540,0.285794,AUT,630430.218222,0.023810,0.017232,0.017255,0.070207,0.001016,neutron,pi-,solid
233,11.0,0.168005,0.646953,0.324554,2.243266,0.275018,AUT,550595.697616,0.023212,0.017422,0.017409,0.070207,0.001022,neutron,pi-,solid
234,11.0,0.178025,0.630802,0.324718,2.317853,0.267912,AUT,467531.268670,0.023368,0.018032,0.018103,0.070207,0.001029,neutron,pi-,solid
235,11.0,0.187763,0.619160,0.324674,2.399575,0.265641,AUT,377227.873550,0.023554,0.019000,0.019105,0.070207,0.001036,neutron,pi-,solid
236,11.0,0.197756,0.608515,0.324641,2.483794,0.265831,AUT,312764.925709,0.023778,0.020057,0.020126,0.070207,0.001043,neutron,pi-,solid
237,11.0,0.208537,0.595410,0.324127,2.562730,0.270182,AUT,254079.231609,0.024182,0.021518,0.021560,0.070207,0.001051,neutron,pi-,solid
238,11.0,0.220108,0.576251,0.323465,2.617645,0.278651,AUT,197604.241983,0.025509,0.024212,0.024407,0.070207,0.001060,neutron,pi-,solid
239,11.0,0.233062,0.534501,0.321687,2.569954,0.302542,AUT,141894.745848,0.026646,0.030157,0.030233,0.070207,0.001068,neutron,pi-,solid
240,11.0,0.249072,0.465829,0.317986,2.392897,0.352270,AUT,99806.050275,0.029047,0.051868,0.051983,0.070207,0.001077,neutron,pi-,solid
241,11.0,0.269723,0.413120,0.316041,2.298555,0.376083,AUT,101399.387728,0.031179,0.065789,0.065836,0.070207,0.001089,neutron,pi-,solid
242,11.0,0.296056,0.375018,0.315870,2.289855,0.377386,AUT,119626.907344,0.036277,0.064684,0.065014,0.070207,0.001104,neutron,pi-,solid
243,11.0,0.334671,0.357134,0.317988,2.468123,0.357146,AUT,109881.107139,0.045100,0.053536,0.053418,0.070207,0.001125,neutron,pi-,solid
244,11.0,0.388411,0.360930,0.325473,2.893705,0.267421,AUT,5764.228265,0.332944,0.225474,0.245248,0.070207,0.001151,neutron,pi-,solid
245,11.0,0.146451,0.699420,0.323234,2.110223,0.495375,AUT,750109.807756,0.011366,0.010706,0.010739,0.070207,0.001010,neutron,pi-,solid
246,11.0,0.169682,0.633095,0.322572,2.215445,0.500447,AUT,906813.984166,0.013728,0.013821,0.013774,0.070207,0.001023,neutron,pi-,solid
247,11.0,0.190792,0.585641,0.322809,2.304880,0.497547,AUT,1034909.071157,0.011604,0.013607,0.013565,0.070207,0.001037,neutron,pi-,solid
248,11.0,0.212923,0.544392,0.323119,2.391037,0.492737,AUT,1140347.389730,0.009616,0.013099,0.013098,0.070207,0.001052,neutron,pi-,solid
249,11.0,0.238626,0.498383,0.323493,2.452279,0.487987,AUT,1201871.559419,0.008314,0.013002,0.012998,0.070207,0.001069,neutron,pi-,solid
250,11.0,0.272852,0.439429,0.324006,2.470376,0.480584,AUT,1220676.173405,0.008592,0.013625,0.013649,0.070207,0.001090,neutron,pi-,solid
251,11.0,0.326203,0.383257,0.324372,2.575112,0.474817,AUT,1059076.298040,0.012652,0.017087,0.017094,0.070207,0.001119,neutron,pi-,solid
252,11.0,0.167764,0.651020,0.326511,2.237581,0.662707,AUT,803663.767658,0.009563,0.009665,0.009648,0.070207,0.001022,neutron,pi-,solid
253,11.0,0.238232,0.517040,0.326811,2.515655,0.662776,AUT,645835.780151,0.015713,0.013662,0.013813,0.070207,0.001068,neutron,pi-,solid
254,11.0,0.322354,0.399337,0.325805,2.653223,0.651890,AUT,91409.059731,0.138663,0.087902,0.089470,0.070207,0.001118,neutron,pi-,solid
255,11.0,0.170582,0.625054,0.373430,2.192067,0.132548,AUT,1531582.718287,0.008654,0.007731,0.007738,0.070207,0.001010,neutron,pi-,solid
256,11.0,0.198816,0.562532,0.373730,2.307282,0.112684,AUT,1470805.595772,0.007488,0.007256,0.007261,0.070207,0.001027,neutron,pi-,solid
257,11.0,0.217682,0.532612,0.374048,2.392501,0.103960,AUT,1400243.972070,0.007534,0.007412,0.007418,0.070207,0.001039,neutron,pi-,solid
258,11.0,0.235291,0.506655,0.374043,2.459862,0.097301,AUT,1405423.974142,0.007483,0.007420,0.007416,0.070207,0.001050,neutron,pi-,solid
259,11.0,0.254413,0.474799,0.374185,2.492168,0.092424,AUT,1364010.884896,0.007604,0.007574,0.007568,0.070207,0.001061,neutron,pi-,solid
260,11.0,0.278608,0.436133,0.374207,2.506068,0.094328,AUT,1370558.708168,0.007759,0.007712,0.007690,0.070207,0.001074,neutron,pi-,solid
261,11.0,0.317422,0.391569,0.373998,2.561616,0.111211,AUT,1446468.454383,0.008831,0.008217,0.008205,0.070207,0.001093,neutron,pi-,solid
262,11.0,0.370431,0.366566,0.373341,2.802321,0.134398,AUT,176821.422660,0.045025,0.033882,0.034415,0.070207,0.001118,neutron,pi-,solid
263,11.0,0.147632,0.694765,0.373689,2.113511,0.297852,AUT,798271.550549,0.030381,0.020173,0.020101,0.070207,0.000999,neutron,pi-,solid
264,11.0,0.165906,0.647647,0.374163,2.217238,0.285982,AUT,662016.283793,0.028523,0.019783,0.019801,0.070207,0.001008,neutron,pi-,solid
265,11.0,0.179392,0.624532,0.374702,2.312250,0.272851,AUT,571874.712033,0.027053,0.019399,0.019611,0.070207,0.001016,neutron,pi-,solid
266,11.0,0.192256,0.611297,0.375143,2.425751,0.263450,AUT,453966.078465,0.026768,0.020119,0.020260,0.070207,0.001024,neutron,pi-,solid
267,11.0,0.205619,0.603604,0.375317,2.561766,0.256293,AUT,343522.930385,0.027303,0.021510,0.021593,0.070207,0.001034,neutron,pi-,solid
268,11.0,0.220004,0.596270,0.375604,2.707559,0.249475,AUT,234151.747499,0.029907,0.024651,0.024719,0.070207,0.001044,neutron,pi-,solid
269,11.0,0.235870,0.575597,0.376037,2.801454,0.239391,AUT,122226.527736,0.034538,0.031242,0.031330,0.070207,0.001054,neutron,pi-,solid
270,11.0,0.255921,0.516320,0.375632,2.722741,0.252859,AUT,27905.326340,0.054316,0.061900,0.062418,0.070207,0.001064,neutron,pi-,solid
271,11.0,0.295788,0.371351,0.378270,2.264787,0.255760,AUT,26260.283972,0.111062,0.085451,0.085907,0.070207,0.001077,neutron,pi-,solid
272,11.0,0.347296,0.364409,0.378680,2.612330,0.223276,AUT,112317.909200,0.151448,0.090427,0.091274,0.070207,0.001104,neutron,pi-,solid
273,11.0,0.148433,0.696081,0.373368,2.127614,0.496020,AUT,600598.748330,0.010687,0.010660,0.010724,0.070207,0.001000,neutron,pi-,solid
274,11.0,0.176587,0.616262,0.372090,2.243213,0.517848,AUT,604705.955581,0.013522,0.014976,0.014964,0.070207,0.001014,neutron,pi-,solid
275,11.0,0.203728,0.552489,0.371676,2.320579,0.521723,AUT,740631.588928,0.012879,0.018194,0.018134,0.070207,0.001030,neutron,pi-,solid
276,11.0,0.235642,0.492858,0.371946,2.393035,0.518653,AUT,902583.931642,0.009588,0.017105,0.017091,0.070207,0.001050,neutron,pi-,solid
277,11.0,0.283754,0.415012,0.372511,2.421536,0.511811,AUT,1098103.029140,0.009539,0.017104,0.017148,0.070207,0.001076,neutron,pi-,solid
278,11.0,0.342656,0.370499,0.372400,2.618995,0.514469,AUT,383480.561103,0.024731,0.036162,0.036286,0.070207,0.001105,neutron,pi-,solid
279,11.0,0.171653,0.638451,0.375026,2.244065,0.675321,AUT,1003397.171580,0.009531,0.009292,0.009297,0.070207,0.001011,neutron,pi-,solid
280,11.0,0.240418,0.511733,0.376130,2.516576,0.666997,AUT,836917.267689,0.009824,0.010431,0.010472,0.070207,0.001052,neutron,pi-,solid
281,11.0,0.321360,0.406601,0.377014,2.692865,0.652126,AUT,109838.598727,0.041722,0.038478,0.039104,0.070207,0.001095,neutron,pi-,solid
282,11.0,0.198156,0.599267,0.377764,2.386778,0.861067,AUT,200709.811873,0.035796,0.031772,0.029761,0.070207,0.001027,neutron,pi-,solid
283,11.0,0.179864,0.601520,0.423408,2.222478,0.127958,AUT,1616545.630085,0.007448,0.006995,0.007008,0.070207,0.001003,neutron,pi-,solid
284,11.0,0.213532,0.535456,0.423825,2.358303,0.110116,AUT,1567863.092905,0.006954,0.006865,0.006868,0.070207,0.001021,neutron,pi-,solid
285,11.0,0.238800,0.497646,0.423994,2.451293,0.103388,AUT,1546182.067759,0.007005,0.006973,0.006971,0.070207,0.001036,neutron,pi-,solid
286,11.0,0.267815,0.452803,0.423999,2.500184,0.102353,AUT,1549522.934349,0.007111,0.007085,0.007078,0.070207,0.001051,neutron,pi-,solid
287,11.0,0.316987,0.395377,0.423798,2.578987,0.118801,AUT,1458257.123540,0.008373,0.007893,0.007912,0.070207,0.001073,neutron,pi-,solid
288,11.0,0.152765,0.679657,0.423750,2.137670,0.298802,AUT,868555.091106,0.024693,0.017009,0.017108,0.070207,0.000991,neutron,pi-,solid
289,11.0,0.176106,0.624918,0.424246,2.270669,0.285651,AUT,739669.090252,0.022343,0.016296,0.016350,0.070207,0.001001,neutron,pi-,solid
290,11.0,0.193926,0.602034,0.424620,2.409562,0.271951,AUT,576358.975043,0.021525,0.016635,0.016676,0.070207,0.001012,neutron,pi-,solid
291,11.0,0.211778,0.592735,0.425082,2.590925,0.262705,AUT,410859.431635,0.021628,0.017878,0.017836,0.070207,0.001023,neutron,pi-,solid
292,11.0,0.231291,0.577430,0.425534,2.755765,0.248462,AUT,234465.021012,0.024143,0.021420,0.021555,0.070207,0.001035,neutron,pi-,solid
293,11.0,0.257221,0.509889,0.428118,2.698139,0.223951,AUT,70578.068905,0.035149,0.034586,0.034711,0.070207,0.001047,neutron,pi-,solid
294,11.0,0.306846,0.377396,0.427718,2.388105,0.221498,AUT,136239.582779,0.066830,0.045352,0.045597,0.070207,0.001065,neutron,pi-,solid
295,11.0,0.354765,0.367037,0.426107,2.686704,0.233389,AUT,135184.995166,0.099023,0.061315,0.062841,0.070207,0.001087,neutron,pi-,solid
296,11.0,0.150590,0.692969,0.423737,2.148442,0.490239,AUT,501040.602506,0.013836,0.012774,0.012919,0.070207,0.000990,neutron,pi-,solid
297,11.0,0.183501,0.607536,0.422140,2.296192,0.518593,AUT,351826.340201,0.014157,0.015682,0.015756,0.070207,0.001006,neutron,pi-,solid
298,11.0,0.219061,0.515968,0.420491,2.327642,0.543248,AUT,395874.868122,0.014625,0.024684,0.024636,0.070207,0.001025,neutron,pi-,solid
299,11.0,0.270949,0.423430,0.420709,2.356000,0.543610,AUT,581406.527191,0.012443,0.022883,0.022842,0.070207,0.001051,neutron,pi-,solid
300,11.0,0.331520,0.368164,0.420011,2.518867,0.543587,AUT,224665.141809,0.030598,0.044907,0.044565,0.070207,0.001079,neutron,pi-,solid
301,11.0,0.179628,0.616536,0.423992,2.262147,0.684683,AUT,1075090.272006,0.011209,0.011650,0.011634,0.070207,0.001004,neutron,pi-,solid
302,11.0,0.261967,0.473931,0.425408,2.531698,0.667899,AUT,961626.713004,0.008919,0.013458,0.013443,0.070207,0.001047,neutron,pi-,solid
303,11.0,0.194496,0.604146,0.426562,2.368167,0.875936,AUT,357496.721368,0.015313,0.015044,0.015138,0.070207,0.001012,neutron,pi-,solid
304,11.0,0.190558,0.577076,0.473509,2.256307,0.123873,AUT,1742074.804240,0.006643,0.006449,0.006468,0.070207,0.000996,neutron,pi-,solid
305,11.0,0.232768,0.503578,0.473838,2.416338,0.110409,AUT,1692714.628878,0.006559,0.006529,0.006536,0.070207,0.001017,neutron,pi-,solid
306,11.0,0.275063,0.442558,0.473940,2.505613,0.110410,AUT,1716971.479738,0.006670,0.006634,0.006643,0.070207,0.001037,neutron,pi-,solid
307,11.0,0.331442,0.384308,0.473442,2.625415,0.130108,AUT,598446.542568,0.013979,0.012699,0.012719,0.070207,0.001058,neutron,pi-,solid
308,11.0,0.159353,0.660973,0.473778,2.166016,0.298325,AUT,950607.114887,0.019879,0.014368,0.014319,0.070207,0.000982,neutron,pi-,solid
309,11.0,0.188634,0.601235,0.474301,2.339874,0.283162,AUT,745863.017491,0.017876,0.013861,0.014045,0.070207,0.000995,neutron,pi-,solid
310,11.0,0.212396,0.583344,0.474725,2.557062,0.269850,AUT,517236.658896,0.017272,0.014614,0.014734,0.070207,0.001008,neutron,pi-,solid
311,11.0,0.238735,0.552308,0.475707,2.717707,0.248813,AUT,264863.881625,0.019191,0.018088,0.018113,0.070207,0.001022,neutron,pi-,solid
312,11.0,0.288793,0.406767,0.476702,2.415883,0.226778,AUT,197615.048011,0.027879,0.023809,0.023886,0.070207,0.001040,neutron,pi-,solid
313,11.0,0.343352,0.369264,0.475452,2.615495,0.243776,AUT,228870.817164,0.049297,0.033871,0.034159,0.070207,0.001061,neutron,pi-,solid
314,11.0,0.154352,0.684592,0.474409,2.174819,0.482094,AUT,494679.829318,0.021350,0.016425,0.016475,0.070207,0.000981,neutron,pi-,solid
315,11.0,0.192523,0.608243,0.473356,2.409789,0.495030,AUT,214252.539785,0.020531,0.019956,0.020080,0.070207,0.000998,neutron,pi-,solid
316,11.0,0.246528,0.456163,0.469195,2.306470,0.559214,AUT,172139.142135,0.021042,0.040871,0.040715,0.070207,0.001023,neutron,pi-,solid
317,11.0,0.306611,0.377477,0.467212,2.387024,0.563067,AUT,95503.636173,0.042693,0.066974,0.066891,0.070207,0.001050,neutron,pi-,solid
318,11.0,0.189637,0.591430,0.473438,2.279396,0.695434,AUT,994712.416830,0.010546,0.012359,0.012323,0.070207,0.000996,neutron,pi-,solid
319,11.0,0.271836,0.449132,0.473434,2.505399,0.681158,AUT,624944.306407,0.011132,0.020003,0.020037,0.070207,0.001035,neutron,pi-,solid
320,11.0,0.195191,0.601534,0.476034,2.373918,0.888702,AUT,475700.972913,0.012074,0.012205,0.012207,0.070207,0.000999,neutron,pi-,solid
321,11.0,0.201642,0.555668,0.523660,2.295683,0.122347,AUT,1818803.294317,0.006251,0.006158,0.006169,0.070207,0.000986,neutron,pi-,solid
322,11.0,0.260281,0.462868,0.523768,2.476999,0.113823,AUT,1859343.651327,0.006213,0.006204,0.006184,0.070207,0.001011,neutron,pi-,solid
323,11.0,0.324090,0.390754,0.523438,2.608984,0.129780,AUT,540599.002035,0.013287,0.012501,0.012583,0.070207,0.001033,neutron,pi-,solid
324,11.0,0.166853,0.642259,0.523649,2.200756,0.297847,AUT,1004473.726338,0.016065,0.012269,0.012219,0.070207,0.000973,neutron,pi-,solid
325,11.0,0.203921,0.580631,0.524298,2.442682,0.279812,AUT,706397.452821,0.014111,0.012047,0.012116,0.070207,0.000988,neutron,pi-,solid
326,11.0,0.238697,0.537480,0.525163,2.640639,0.254494,AUT,385304.873085,0.014948,0.014201,0.014302,0.070207,0.001003,neutron,pi-,solid
327,11.0,0.308881,0.390929,0.525456,2.481598,0.243825,AUT,411248.479968,0.020625,0.017061,0.017132,0.070207,0.001026,neutron,pi-,solid
328,11.0,0.372705,0.364703,0.524731,2.805261,0.264841,AUT,59204.332270,0.098792,0.067475,0.068110,0.070207,0.001045,neutron,pi-,solid
329,11.0,0.159568,0.673157,0.524498,2.209371,0.480176,AUT,505069.853510,0.031637,0.021680,0.021773,0.070207,0.000971,neutron,pi-,solid
330,11.0,0.203485,0.612777,0.524933,2.564734,0.469603,AUT,134502.230628,0.036621,0.030676,0.030805,0.070207,0.000988,neutron,pi-,solid
331,11.0,0.273164,0.404476,0.514922,2.271371,0.576713,AUT,23327.492513,0.077042,0.152516,0.149696,0.070207,0.001017,neutron,pi-,solid
332,11.0,0.197830,0.570960,0.522610,2.276384,0.708477,AUT,752780.474628,0.010085,0.012417,0.012419,0.070207,0.000985,neutron,pi-,solid
333,11.0,0.278471,0.440234,0.520421,2.527465,0.697842,AUT,198513.009621,0.020229,0.037599,0.037665,0.070207,0.001019,neutron,pi-,solid
334,11.0,0.195963,0.596511,0.525273,2.366573,0.902837,AUT,542586.906618,0.012329,0.013248,0.013260,0.070207,0.000984,neutron,pi-,solid
335,11.0,0.215269,0.531093,0.573646,2.336809,0.121336,AUT,1911566.852495,0.005949,0.005897,0.005901,0.070207,0.000973,neutron,pi-,solid
336,11.0,0.290038,0.426894,0.573513,2.540183,0.121713,AUT,1124571.791708,0.008022,0.007927,0.007919,0.070207,0.000997,neutron,pi-,solid
337,11.0,0.175385,0.623294,0.573687,2.241434,0.296917,AUT,1028391.844799,0.013140,0.010594,0.010616,0.070207,0.000960,neutron,pi-,solid
338,11.0,0.224007,0.551975,0.574576,2.546870,0.270271,AUT,623159.963837,0.011828,0.011066,0.011107,0.070207,0.000976,neutron,pi-,solid
339,11.0,0.304113,0.405708,0.574246,2.524672,0.250858,AUT,529707.646527,0.015028,0.013296,0.013358,0.070207,0.001000,neutron,pi-,solid
340,11.0,0.165468,0.661463,0.574402,2.249291,0.480712,AUT,522227.875822,0.034196,0.023056,0.023164,0.070207,0.000957,neutron,pi-,solid
341,11.0,0.213907,0.616732,0.575644,2.718473,0.453248,AUT,72526.511696,0.058386,0.046309,0.046217,0.070207,0.000973,neutron,pi-,solid
342,11.0,0.362949,0.381792,0.575268,2.859679,0.407338,AUT,51.777905,16.871358,10.401123,9.952151,0.070207,0.001012,neutron,pi-,solid
343,11.0,0.180353,0.613468,0.573310,2.249356,0.798638,AUT,616904.066446,0.010679,0.011613,0.011669,0.070207,0.000962,neutron,pi-,solid
344,11.0,0.247759,0.494244,0.570388,2.521763,0.781266,AUT,217061.409725,0.017995,0.032644,0.032394,0.070207,0.000986,neutron,pi-,solid
345,11.0,0.236459,0.499685,0.623506,2.396004,0.121694,AUT,2005908.363598,0.005680,0.005655,0.005643,0.070207,0.000955,neutron,pi-,solid
346,11.0,0.333221,0.395465,0.621414,2.718015,0.134305,AUT,110213.794042,0.028379,0.026485,0.026477,0.070207,0.000977,neutron,pi-,solid
347,11.0,0.185711,0.603951,0.623889,2.295126,0.294308,AUT,1029335.356715,0.010875,0.009316,0.009379,0.070207,0.000943,neutron,pi-,solid
348,11.0,0.268035,0.468818,0.623825,2.555861,0.258126,AUT,671668.046199,0.010853,0.010346,0.010339,0.070207,0.000963,neutron,pi-,solid
349,11.0,0.368177,0.382393,0.611975,2.905815,0.248867,AUT,4266.993718,0.224344,0.173620,0.183490,0.070207,0.000988,neutron,pi-,solid
350,11.0,0.172583,0.649526,0.624426,2.300776,0.482882,AUT,516194.974900,0.029973,0.020925,0.020891,0.070207,0.000941,neutron,pi-,solid
351,11.0,0.229996,0.601940,0.626280,2.855019,0.444713,AUT,21606.810356,0.090018,0.075696,0.077934,0.070207,0.000954,neutron,pi-,solid
352,11.0,0.182027,0.619330,0.622493,2.285898,0.803509,AUT,454251.271415,0.011663,0.012376,0.012426,0.070207,0.000944,neutron,pi-,solid
353,11.0,0.271035,0.499901,0.613568,2.795918,0.775484,AUT,4110.656075,0.128370,0.303254,0.294109,0.070207,0.000972,neutron,pi-,solid
354,11.0,0.193397,0.578374,0.673547,2.288891,0.224492,AUT,1367589.966225,0.007322,0.006923,0.006936,0.070207,0.000921,neutron,pi-,solid
355,11.0,0.261439,0.471366,0.672994,2.528389,0.168840,AUT,1272919.319018,0.006925,0.006899,0.006902,0.070207,0.000932,neutron,pi-,solid
356,11.0,0.178509,0.638673,0.674171,2.337102,0.483093,AUT,457417.911085,0.027003,0.019530,0.019559,0.070207,0.000919,neutron,pi-,solid
357,11.0,0.299816,0.464094,0.676273,2.861551,0.409433,AUT,35.821206,1.889369,2.083691,1.290343,0.070207,0.000934,neutron,pi-,solid
